size 50 45
tileset outdoor
visibilityRadius 8
unexplored


encounter "wolves_lvl01" 8 26
encounter "wolves_lvl01" 18 8
encounter "wolves_lvl01" 26 18
encounter "wolves_lvl01" 21 31
encounter "forestRoad_merchant" 42 40
encounter "wolvesBoss_lvl02" 4 35
encounter "orcs_lvl01" 42 21
encounter "orcs_lvl01" 42 5

item 1 "ruraldoor_SW" 43 1
tile base 43 25 base/grass4
tile base 42 25 base/grass6
tile base 41 25 base/grass6
tile base 40 25 base/grass0
tile base 39 25 base/grass1
tile base 38 25 base/grass5
tile base 37 25 base/grass3
tile base 36 25 base/grass5
tile base 35 25 base/grass6
tile base 34 25 base/grass1
tile base 33 25 base/grass3
tile base 32 25 base/grass5
tile base 31 25 base/grass2
tile base 30 25 base/grass4
tile base 29 25 base/dirt1
tile base 28 25 base/grass2
tile base 27 25 base/grass3
tile base 26 25 base/grass5
tile base 25 25 base/grass3
tile base 24 25 base/grass1
tile base 23 25 base/grass6
tile base 22 25 base/grass3
tile base 21 25 base/grass5
tile base 20 25 base/grass0
tile base 19 25 base/grass6
tile base 18 25 base/grass4
tile base 17 25 base/grass2
tile base 16 25 base/grass3
tile base 15 25 base/grass6
tile base 14 25 base/grass1
tile base 13 25 base/grass3
tile base 12 25 base/grass0
tile base 11 25 base/grass2
tile base 10 25 base/grass0
tile base 9 25 base/grass2
tile base 8 25 base/grass3
tile base 7 25 base/grass0
tile base 6 25 base/grass1
tile base 5 25 base/grass6
tile base 4 25 base/grass1
tile base 3 25 base/grass1
tile base 2 25 base/grass0
tile base 1 25 base/grass4
tile base 0 25 base/grass2
tile base 49 24 base/grass2
tile base 48 24 base/grass6
tile base 47 24 base/grass2
tile base 46 24 base/grass1
tile base 45 24 base/grass0
tile base 44 24 base/grass5
tile base 43 24 base/grass1
tile base 42 24 base/grass0
tile base 41 24 base/grass2
tile base 40 24 base/grass1
tile base 39 24 base/grass2
tile base 38 24 base/grass3
tile base 37 24 base/grass3
tile base 36 24 base/grass1
tile base 35 24 base/grass1
tile base 34 24 base/grass5
tile base 33 24 base/grass1
tile base 32 24 base/grass1
tile base 31 24 base/grass6
tile base 30 24 base/grass3
tile base 29 24 base/dirt4
tile base 28 24 base/grass3
tile base 27 24 base/grass1
tile base 26 24 base/grass2
tile base 25 24 base/grass6
tile base 24 24 base/grass1
tile base 23 24 base/grass2
tile base 22 24 base/grass3
tile base 21 24 base/grass4
tile base 20 24 base/grass6
tile base 19 24 base/grass0
tile base 18 24 base/grass0
tile base 17 24 base/grass3
tile base 16 24 base/grass4
tile base 15 24 base/grass2
tile base 14 24 base/grass1
tile base 13 24 base/grass4
tile base 12 24 base/grass6
tile base 11 24 base/grass4
tile base 10 24 base/grass4
tile base 9 24 base/grass1
tile base 8 24 base/grass1
tile base 7 24 base/grass6
tile base 6 24 base/grass0
tile base 5 24 base/grass5
tile base 4 24 base/grass0
tile base 3 24 base/grass3
tile base 2 24 base/grass4
tile base 1 24 base/grass2
tile base 0 24 base/grass6
tile base 49 23 base/grass3
tile base 48 23 base/grass6
tile base 47 23 base/grass6
tile base 46 23 base/grass2
tile base 45 23 base/grass0
tile base 44 23 base/grass2
tile base 43 23 base/grass6
tile base 42 23 base/grass4
tile base 41 23 base/grass1
tile base 40 23 base/grass6
tile base 39 23 base/grass5
tile base 38 23 base/grass5
tile base 37 23 base/grass6
tile base 36 23 base/grass3
tile base 35 23 base/grass4
tile base 34 23 base/grass0
tile base 33 23 base/grass5
tile base 32 23 base/grass4
tile base 31 23 base/grass0
tile base 30 23 base/grass3
tile base 29 23 base/dirt4
tile base 28 23 base/grass3
tile base 27 23 base/grass0
tile base 26 23 base/grass4
tile base 25 23 base/grass3
tile base 24 23 base/grass1
tile base 23 23 base/grass1
tile base 22 23 base/grass3
tile base 21 23 base/grass1
tile base 20 23 base/grass2
tile base 19 23 base/grass6
tile base 18 23 base/grass1
tile base 17 23 base/grass5
tile base 16 23 base/grass3
tile base 15 23 base/grass5
tile base 14 23 base/grass0
tile base 13 23 base/grass3
tile base 12 23 base/grass3
tile base 11 23 base/grass5
tile base 10 23 base/grass2
tile base 9 23 base/grass3
tile base 8 23 base/grass0
tile base 7 23 base/grass6
tile base 6 23 base/grass5
tile base 5 23 base/grass3
tile base 4 23 base/grass0
tile base 3 23 base/grass6
tile base 2 23 base/grass6
tile base 1 23 base/grass2
tile base 0 23 base/grass4
tile base 49 22 base/grass6
tile base 48 22 base/grass6
tile base 47 22 base/grass5
tile base 46 22 base/grass3
tile base 45 22 base/grass4
tile base 44 22 base/grass1
tile base 43 22 base/grass2
tile base 42 22 base/grass4
tile base 41 22 base/grass0
tile base 40 22 base/grass3
tile base 39 22 base/grass3
tile base 38 22 base/grass3
tile base 37 22 base/grass4
tile base 36 22 base/grass6
tile base 35 22 base/grass6
tile base 34 22 base/grass6
tile base 33 22 base/grass5
tile base 32 22 base/grass6
tile base 31 22 base/grass5
tile base 30 22 base/grass0
tile base 29 22 base/dirt5
tile base 28 22 base/dirt6
tile base 27 22 base/grass6
tile base 26 22 base/grass5
tile base 25 22 base/grass1
tile base 24 22 base/grass2
tile base 23 22 base/grass0
tile base 22 22 base/grass0
tile base 21 22 base/grass3
tile base 20 22 base/dirt6
tile base 19 22 base/dirt3
tile base 18 22 base/dirt3
tile base 17 22 base/grass0
tile base 16 22 base/dirt1
tile base 15 22 base/dirt6
tile base 14 22 base/dirt0
tile base 13 22 base/grass3
tile base 12 22 base/grass6
tile base 11 22 base/grass0
tile base 10 22 base/grass3
tile base 9 22 base/grass3
tile base 8 22 base/grass6
tile base 7 22 base/grass6
tile base 6 22 base/grass1
tile base 5 22 base/grass6
tile base 4 22 base/grass5
tile base 3 22 base/grass0
tile base 2 22 base/grass5
tile base 1 22 base/grass0
tile base 0 22 base/grass2
tile base 49 21 base/grass4
tile base 48 21 base/grass4
tile base 47 21 base/grass0
tile base 46 21 base/grass2
tile base 45 21 base/grass1
tile base 44 21 base/grass6
tile base 43 21 base/grass5
tile base 42 21 base/grass4
tile base 41 21 base/grass3
tile base 40 21 base/grass3
tile base 39 21 base/grass5
tile base 38 21 base/grass3
tile base 37 21 base/grass5
tile base 36 21 base/grass5
tile base 35 21 base/grass4
tile base 34 21 base/grass2
tile base 33 21 base/grass5
tile base 32 21 base/grass4
tile base 31 21 base/grass2
tile base 30 21 base/grass5
tile base 29 21 base/grass2
tile base 28 21 base/grass6
tile base 27 21 base/dirt0
tile base 26 21 base/dirt1
tile base 25 21 base/grass2
tile base 24 21 base/grass3
tile base 23 21 base/grass1
tile base 22 21 base/dirt5
tile base 21 21 base/dirt5
tile base 20 21 base/grass5
tile base 19 21 base/grass6
tile base 18 21 base/grass2
tile base 17 21 base/dirt6
tile base 16 21 base/grass6
tile base 15 21 base/grass0
tile base 14 21 base/grass3
tile base 13 21 base/dirt4
tile base 12 21 base/dirt0
tile base 11 21 base/grass2
tile base 10 21 base/grass0
tile base 9 21 base/grass2
tile base 8 21 base/grass2
tile base 7 21 base/grass6
tile base 6 21 base/grass3
tile base 5 21 base/grass0
tile base 4 21 base/grass5
tile base 3 21 base/grass1
tile base 2 21 base/grass0
tile base 1 21 base/grass2
tile base 0 21 base/grass6
tile base 49 20 base/grass5
tile base 48 20 base/grass2
tile base 47 20 base/grass4
tile base 46 20 base/grass4
tile base 45 20 base/grass4
tile base 44 20 base/grass4
tile base 43 20 base/grass6
tile base 42 20 base/grass5
tile base 41 20 base/grass5
tile base 40 20 base/grass2
tile base 39 20 base/grass5
tile base 38 20 base/grass6
tile base 37 20 base/grass0
tile base 36 20 base/grass0
tile base 35 20 base/grass4
tile base 34 20 base/grass6
tile base 33 20 base/grass5
tile base 32 20 base/grass5
tile base 31 20 base/grass1
tile base 30 20 base/grass4
tile base 29 20 base/grass2
tile base 28 20 base/grass4
tile base 27 20 base/grass6
tile base 26 20 base/grass1
tile base 25 20 base/dirt4
tile base 24 20 base/dirt6
tile base 23 20 base/dirt2
tile base 22 20 base/grass1
tile base 21 20 base/grass0
tile base 20 20 base/grass3
tile base 19 20 base/grass0
tile base 18 20 base/grass2
tile base 17 20 base/grass6
tile base 16 20 base/water1
tile base 15 20 base/grass5
tile base 14 20 base/grass5
tile base 13 20 base/grass1
tile base 12 20 base/grass3
tile base 11 20 base/dirt6
tile base 10 20 base/dirt3
tile base 9 20 base/grass1
tile base 8 20 base/grass5
tile base 7 20 base/grass2
tile base 6 20 base/grass5
tile base 5 20 base/grass6
tile base 4 20 base/grass0
tile base 3 20 base/grass0
tile base 2 20 base/grass0
tile base 1 20 base/grass2
tile base 0 20 base/grass4
tile base 49 19 base/grass4
tile base 48 19 base/grass1
tile base 47 19 base/grass1
tile base 46 19 base/grass2
tile base 45 19 base/grass3
tile base 44 19 base/grass6
tile base 43 19 base/grass1
tile base 42 19 base/grass5
tile base 41 19 base/grass6
tile base 40 19 base/grass0
tile base 39 19 base/grass2
tile base 38 19 base/grass5
tile base 37 19 base/grass4
tile base 36 19 base/grass5
tile base 35 19 base/grass1
tile base 34 19 base/grass5
tile base 33 19 base/grass5
tile base 32 19 base/grass6
tile base 31 19 base/grass3
tile base 30 19 base/grass3
tile base 29 19 base/grass5
tile base 28 19 base/grass0
tile base 27 19 base/grass6
tile base 26 19 base/grass1
tile base 25 19 base/grass5
tile base 24 19 base/grass6
tile base 23 19 base/grass3
tile base 22 19 base/grass2
tile base 21 19 base/grass5
tile base 20 19 base/grass5
tile base 19 19 base/grass2
tile base 18 19 base/grass4
tile base 17 19 base/grass5
tile base 16 19 base/water2
tile base 15 19 base/water2
tile base 14 19 base/water4
tile base 13 19 base/grass4
tile base 12 19 base/grass1
tile base 11 19 base/grass0
tile base 10 19 base/grass5
tile base 9 19 base/dirt1
tile base 8 19 base/dirt0
tile base 7 19 base/grass4
tile base 6 19 base/grass0
tile base 5 19 base/grass3
tile base 4 19 base/grass0
tile base 3 19 base/grass5
tile base 2 19 base/grass3
tile base 1 19 base/grass4
tile base 0 19 base/grass5
tile base 49 18 base/grass3
tile base 48 18 base/grass0
tile base 47 18 base/grass0
tile base 46 18 base/grass3
tile base 45 18 base/grass6
tile base 44 18 base/grass2
tile base 43 18 base/grass5
tile base 42 18 base/grass4
tile base 41 18 base/grass1
tile base 40 18 base/grass4
tile base 39 18 base/grass3
tile base 38 18 base/grass2
tile base 37 18 base/grass6
tile base 36 18 base/grass0
tile base 35 18 base/grass2
tile base 34 18 base/water1
tile base 33 18 base/grass0
tile base 32 18 base/grass6
tile base 31 18 base/grass4
tile base 30 18 base/grass1
tile base 29 18 base/grass3
tile base 28 18 base/grass6
tile base 27 18 base/grass3
tile base 26 18 base/grass1
tile base 25 18 base/grass1
tile base 24 18 base/grass1
tile base 23 18 base/grass1
tile base 22 18 base/grass0
tile base 21 18 base/grass1
tile base 20 18 base/grass6
tile base 19 18 base/grass4
tile base 18 18 base/water1
tile base 17 18 base/water1
tile base 16 18 base/water4
tile base 15 18 base/water1
tile base 14 18 base/grass1
tile base 13 18 base/grass1
tile base 12 18 base/water1
tile base 11 18 base/grass6
tile base 10 18 base/grass5
tile base 9 18 base/grass5
tile base 8 18 base/grass3
tile base 7 18 base/dirt3
tile base 6 18 base/dirt1
tile base 5 18 base/grass0
tile base 4 18 base/grass2
tile base 3 18 base/grass6
tile base 2 18 base/grass2
tile base 1 18 base/grass6
tile base 0 18 base/grass0
tile base 49 17 base/grass5
tile base 48 17 base/grass2
tile base 47 17 base/grass5
tile base 46 17 base/grass5
tile base 45 17 base/grass2
tile base 44 17 base/grass2
tile base 43 17 base/grass4
tile base 42 17 base/grass4
tile base 41 17 base/grass3
tile base 40 17 base/grass5
tile base 39 17 base/grass4
tile base 38 17 base/grass2
tile base 37 17 base/grass6
tile base 36 17 base/grass2
tile base 35 17 base/water2
tile base 34 17 base/water0
tile base 33 17 base/water0
tile base 32 17 base/water2
tile base 31 17 base/grass1
tile base 30 17 base/grass4
tile base 29 17 base/grass3
tile base 28 17 base/grass3
tile base 27 17 base/grass2
tile base 26 17 base/grass4
tile base 25 17 base/grass4
tile base 24 17 base/grass0
tile base 23 17 base/grass5
tile base 22 17 base/grass4
tile base 21 17 base/grass1
tile base 20 17 base/grass4
tile base 19 17 base/grass3
tile base 18 17 base/water0
tile base 17 17 base/water4
tile base 16 17 base/water1
tile base 15 17 base/water3
tile base 14 17 base/grass5
tile base 13 17 base/water1
tile base 12 17 base/water1
tile base 11 17 base/water4
tile base 10 17 base/water1
tile base 9 17 base/grass5
tile base 8 17 base/grass6
tile base 7 17 base/grass0
tile base 6 17 base/grass6
tile base 5 17 base/dirt0
tile base 4 17 base/grass1
tile base 3 17 base/grass6
tile base 2 17 base/grass5
tile base 1 17 base/grass5
tile base 0 17 base/grass2
tile base 49 16 base/grass0
tile base 48 16 base/grass5
tile base 47 16 base/grass0
tile base 46 16 base/grass3
tile base 45 16 base/grass4
tile base 44 16 base/grass1
tile base 43 16 base/grass5
tile base 42 16 base/grass5
tile base 41 16 base/grass0
tile base 40 16 base/grass5
tile base 39 16 base/grass2
tile base 38 16 base/grass4
tile base 37 16 base/grass1
tile base 36 16 base/grass4
tile base 35 16 base/water2
tile base 34 16 base/water2
tile base 33 16 base/water1
tile base 32 16 base/water0
tile base 31 16 base/grass5
tile base 30 16 base/grass2
tile base 29 16 base/grass5
tile base 28 16 base/grass6
tile base 27 16 base/grass0
tile base 26 16 base/grass5
tile base 25 16 base/grass5
tile base 24 16 base/grass1
tile base 23 16 base/grass5
tile base 22 16 base/grass4
tile base 21 16 base/grass4
tile base 20 16 base/grass2
tile base 19 16 base/grass5
tile base 18 16 base/water4
tile base 17 16 base/water0
tile base 16 16 base/water0
tile base 15 16 base/water2
tile base 14 16 base/water4
tile base 13 16 base/water0
tile base 12 16 base/water4
tile base 11 16 base/water0
tile base 10 16 base/water2
tile base 9 16 base/grass0
tile base 8 16 base/grass5
tile base 7 16 base/grass0
tile base 6 16 base/grass3
tile base 5 16 base/dirt3
tile base 4 16 base/grass3
tile base 3 16 base/grass3
tile base 2 16 base/grass4
tile base 1 16 base/grass6
tile base 0 16 base/grass4
tile base 49 15 base/grass4
tile base 48 15 base/grass1
tile base 47 15 base/grass3
tile base 46 15 base/grass6
tile base 45 15 base/grass4
tile base 44 15 base/grass3
tile base 43 15 base/grass5
tile base 42 15 base/grass2
tile base 41 15 base/grass3
tile base 40 15 base/grass2
tile base 39 15 base/grass0
tile base 38 15 base/grass2
tile base 37 15 base/grass2
tile base 36 15 base/grass3
tile base 35 15 base/water2
tile base 34 15 base/water2
tile base 33 15 base/water3
tile base 32 15 base/grass1
tile base 31 15 base/water2
tile base 30 15 base/water2
tile base 29 15 base/grass4
tile base 28 15 base/water0
tile base 27 15 base/water2
tile base 26 15 base/grass2
tile base 25 15 base/water0
tile base 24 15 base/water0
tile base 23 15 base/grass5
tile base 22 15 base/grass0
tile base 21 15 base/grass5
tile base 20 15 base/grass2
tile base 19 15 base/grass6
tile base 18 15 base/grass0
tile base 17 15 base/grass3
tile base 16 15 base/water0
tile base 15 15 base/water1
tile base 14 15 base/water4
tile base 13 15 base/water3
tile base 12 15 base/water3
tile base 11 15 base/water2
tile base 10 15 base/water4
tile base 9 15 base/grass1
tile base 8 15 base/grass6
tile base 7 15 base/grass4
tile base 6 15 base/dirt4
tile base 5 15 base/dirt1
tile base 4 15 base/grass0
tile base 3 15 base/grass6
tile base 2 15 base/grass2
tile base 1 15 base/grass1
tile base 0 15 base/grass3
tile base 49 14 base/grass1
tile base 48 14 base/grass2
tile base 47 14 base/grass5
tile base 46 14 base/grass6
tile base 45 14 base/grass6
tile base 44 14 base/grass2
tile base 43 14 base/grass3
tile base 42 14 base/grassdry1
tile base 41 14 base/grass3
tile base 40 14 base/grass2
tile base 39 14 base/grass0
tile base 38 14 base/grass3
tile base 37 14 base/grass6
tile base 36 14 base/grass5
tile base 35 14 base/water2
tile base 34 14 base/water2
tile base 33 14 base/grass2
tile base 32 14 base/grass0
tile base 31 14 base/grass2
tile base 30 14 base/grass0
tile base 29 14 base/water4
tile base 28 14 base/water1
tile base 27 14 base/water0
tile base 26 14 base/water2
tile base 25 14 base/water2
tile base 24 14 base/water1
tile base 23 14 base/grass4
tile base 22 14 base/grass0
tile base 21 14 base/grass1
tile base 20 14 base/grass4
tile base 19 14 base/grass5
tile base 18 14 base/grass0
tile base 17 14 base/grass1
tile base 16 14 base/water3
tile base 15 14 base/water2
tile base 14 14 base/water3
tile base 13 14 base/water1
tile base 12 14 base/grass1
tile base 11 14 base/water4
tile base 10 14 base/grass1
tile base 9 14 base/grass3
tile base 8 14 base/dirt3
tile base 7 14 base/dirt0
tile base 6 14 base/grass5
tile base 5 14 base/grass4
tile base 4 14 base/grass3
tile base 3 14 base/grass5
tile base 2 14 base/grass3
tile base 1 14 base/grass0
tile base 0 14 base/grass0
tile base 49 13 base/grass6
tile base 48 13 base/grass1
tile base 47 13 base/grass6
tile base 46 13 base/grass3
tile base 45 13 base/grass0
tile base 44 13 base/grass1
tile base 43 13 base/grass4
tile base 42 13 base/grassdry2
tile base 41 13 base/grassdry4
tile base 40 13 base/grassdry3
tile base 39 13 base/grass6
tile base 38 13 base/grass4
tile base 37 13 base/grass1
tile base 36 13 base/grass6
tile base 35 13 base/grass3
tile base 34 13 base/grass5
tile base 33 13 base/water3
tile base 32 13 base/grass1
tile base 31 13 base/grass2
tile base 30 13 base/grass0
tile base 29 13 base/water3
tile base 28 13 base/leaves0
tile base 27 13 base/water3
tile base 26 13 base/water0
tile base 25 13 base/water0
tile base 24 13 base/water4
tile base 23 13 base/water3
tile base 22 13 base/water0
tile base 21 13 base/grass4
tile base 20 13 base/grass5
tile base 19 13 base/grass0
tile base 18 13 base/water4
tile base 17 13 base/water1
tile base 16 13 base/water1
tile base 15 13 base/grass5
tile base 14 13 base/grass4
tile base 13 13 base/grass4
tile base 12 13 base/grass0
tile base 11 13 base/grass0
tile base 10 13 base/dirt5
tile base 9 13 base/dirt4
tile base 8 13 base/grass2
tile base 7 13 base/grass4
tile base 6 13 base/leaves1
tile base 5 13 base/leaves5
tile base 4 13 base/leaves3
tile base 3 13 base/grass0
tile base 2 13 base/grass5
tile base 1 13 base/grass2
tile base 0 13 base/grass1
tile base 49 12 base/grass2
tile base 48 12 base/grass4
tile base 47 12 base/grass3
tile base 46 12 base/grass0
tile base 45 12 base/grass5
tile base 44 12 base/grass4
tile base 43 12 base/grass6
tile base 42 12 base/grassdry5
tile base 41 12 base/grassdry3
tile base 40 12 base/grass4
tile base 39 12 base/grass2
tile base 38 12 base/grass2
tile base 37 12 base/grass5
tile base 36 12 base/grass3
tile base 35 12 base/grass2
tile base 34 12 base/grass1
tile base 33 12 base/grass5
tile base 32 12 base/grass5
tile base 31 12 base/grass0
tile base 30 12 base/grass6
tile base 29 12 base/grass4
tile base 28 12 base/grass4
tile base 27 12 base/leaves4
tile base 26 12 base/water0
tile base 25 12 base/water2
tile base 24 12 base/water0
tile base 23 12 base/water4
tile base 22 12 base/water4
tile base 21 12 base/grass2
tile base 20 12 base/grass5
tile base 19 12 base/water3
tile base 18 12 base/water2
tile base 17 12 base/water0
tile base 16 12 base/grass1
tile base 15 12 base/grass1
tile base 14 12 base/grass6
tile base 13 12 base/grass3
tile base 12 12 base/dirt5
tile base 11 12 base/dirt1
tile base 10 12 base/grass3
tile base 9 12 base/grass0
tile base 8 12 base/leaves3
tile base 7 12 base/leaves1
tile base 6 12 base/leaves4
tile base 5 12 base/leaves3
tile base 4 12 base/leaves4
tile base 3 12 base/leaves3
tile base 2 12 base/grass2
tile base 1 12 base/grass5
tile base 0 12 base/grass2
tile base 49 11 base/grass3
tile base 48 11 base/grass2
tile base 47 11 base/grass3
tile base 46 11 base/grass3
tile base 45 11 base/grass1
tile base 44 11 base/grass3
tile base 43 11 base/grass3
tile base 42 11 base/grassdry4
tile base 41 11 base/grassdry1
tile base 40 11 base/grassdry5
tile base 39 11 base/grass2
tile base 38 11 base/grass4
tile base 37 11 base/grass4
tile base 36 11 base/grass2
tile base 35 11 base/grass6
tile base 34 11 base/grass3
tile base 33 11 base/grass4
tile base 32 11 base/grass2
tile base 31 11 base/grass2
tile base 30 11 base/grass5
tile base 29 11 base/grass0
tile base 28 11 base/grass2
tile base 27 11 base/grass1
tile base 26 11 base/water3
tile base 25 11 base/water1
tile base 24 11 base/grass6
tile base 23 11 base/grass2
tile base 22 11 base/grass4
tile base 21 11 base/water0
tile base 20 11 base/water3
tile base 19 11 base/water3
tile base 18 11 base/water2
tile base 17 11 base/water2
tile base 16 11 base/grass4
tile base 15 11 base/grass1
tile base 14 11 base/grass0
tile base 13 11 base/dirt3
tile base 12 11 base/grass0
tile base 11 11 base/grass1
tile base 10 11 base/grass4
tile base 9 11 base/grass3
tile base 8 11 base/leaves2
tile base 7 11 base/leaves5
tile base 6 11 base/leaves1
tile base 5 11 base/leaves3
tile base 4 11 base/leaves3
tile base 3 11 base/leaves0
tile base 2 11 base/grass5
tile base 1 11 base/grass5
tile base 0 11 base/grass3
tile base 49 10 base/grass3
tile base 48 10 base/grass1
tile base 47 10 base/grass3
tile base 46 10 base/grass0
tile base 45 10 base/grass6
tile base 44 10 base/grassdry0
tile base 43 10 base/grass2
tile base 42 10 base/grassdry0
tile base 41 10 base/grassdry2
tile base 40 10 base/grass5
tile base 39 10 base/grass4
tile base 38 10 base/grass0
tile base 37 10 base/grass6
tile base 36 10 base/grass2
tile base 35 10 base/grass2
tile base 34 10 base/grass3
tile base 33 10 base/grass5
tile base 32 10 base/leaves2
tile base 31 10 base/leaves4
tile base 30 10 base/grass4
tile base 29 10 base/grass5
tile base 28 10 base/grass1
tile base 27 10 base/grass6
tile base 26 10 base/grass5
tile base 25 10 base/water4
tile base 24 10 base/grass3
tile base 23 10 base/grass0
tile base 22 10 base/grass4
tile base 21 10 base/grass6
tile base 20 10 base/water2
tile base 19 10 base/water1
tile base 18 10 base/grass2
tile base 17 10 base/grass1
tile base 16 10 base/grass5
tile base 15 10 base/grass3
tile base 14 10 base/grass4
tile base 13 10 base/dirt5
tile base 12 10 base/dirt3
tile base 11 10 base/grass2
tile base 10 10 base/grass3
tile base 9 10 base/grass0
tile base 8 10 base/leaves4
tile base 7 10 base/leaves1
tile base 6 10 base/leaves2
tile base 5 10 base/leaves1
tile base 4 10 base/leaves4
tile base 3 10 base/grass0
tile base 2 10 base/grass3
tile base 1 10 base/grass0
tile base 0 10 base/grass4
tile base 49 9 base/grass1
tile base 48 9 base/grass4
tile base 47 9 base/grass2
tile base 46 9 base/grass2
tile base 45 9 base/grass1
tile base 44 9 base/grassdry3
tile base 43 9 base/grassdry2
tile base 42 9 base/grassdry0
tile base 41 9 base/grass5
tile base 40 9 base/grass4
tile base 39 9 base/grass1
tile base 38 9 base/grass4
tile base 37 9 base/grass5
tile base 36 9 base/grass2
tile base 35 9 base/grass0
tile base 34 9 base/leaves0
tile base 33 9 base/leaves2
tile base 32 9 base/grass1
tile base 31 9 base/grass3
tile base 30 9 base/grass1
tile base 29 9 base/grass1
tile base 28 9 base/grass5
tile base 27 9 base/grass3
tile base 26 9 base/grass5
tile base 25 9 base/grass6
tile base 24 9 base/grass1
tile base 23 9 base/grass3
tile base 22 9 base/water0
tile base 21 9 base/water1
tile base 20 9 base/grass2
tile base 19 9 base/grass6
tile base 18 9 base/grass0
tile base 17 9 base/grass6
tile base 16 9 base/grass6
tile base 15 9 base/grass0
tile base 14 9 base/grass2
tile base 13 9 base/grass2
tile base 12 9 base/grass3
tile base 11 9 base/dirt2
tile base 10 9 base/dirt1
tile base 9 9 base/grass6
tile base 8 9 base/grass4
tile base 7 9 base/leaves5
tile base 6 9 base/leaves3
tile base 5 9 base/leaves5
tile base 4 9 base/leaves2
tile base 3 9 base/grass0
tile base 2 9 base/grass1
tile base 1 9 base/grass2
tile base 0 9 base/grass1
tile base 49 8 base/grass4
tile base 48 8 base/grass4
tile base 47 8 base/grass4
tile base 46 8 base/grass6
tile base 45 8 base/grass0
tile base 44 8 base/grass1
tile base 43 8 base/grassdry5
tile base 42 8 base/grassdry0
tile base 41 8 base/grass1
tile base 40 8 base/grass0
tile base 39 8 base/grass2
tile base 38 8 base/grass2
tile base 37 8 base/leaves3
tile base 36 8 base/leaves3
tile base 35 8 base/leaves1
tile base 34 8 base/leaves5
tile base 33 8 base/leaves0
tile base 32 8 base/grass3
tile base 31 8 base/grass1
tile base 30 8 base/grass4
tile base 29 8 base/grass3
tile base 28 8 base/grass5
tile base 27 8 base/grass2
tile base 26 8 base/grass1
tile base 25 8 base/grass5
tile base 24 8 base/grass0
tile base 23 8 base/water0
tile base 22 8 base/grass2
tile base 21 8 base/grass3
tile base 20 8 base/grass5
tile base 19 8 base/grass0
tile base 18 8 base/grass3
tile base 17 8 base/grass0
tile base 16 8 base/grass0
tile base 15 8 base/grass5
tile base 14 8 base/grass3
tile base 13 8 base/grass6
tile base 12 8 base/grass3
tile base 11 8 base/grass5
tile base 10 8 base/grass0
tile base 9 8 base/pathgrass0
tile base 8 8 base/pathgrass1
tile base 7 8 base/grass3
tile base 6 8 base/grass3
tile base 5 8 base/leaves0
tile base 4 8 base/leaves0
tile base 3 8 base/leaves0
tile base 2 8 base/grass3
tile base 1 8 base/grass4
tile base 0 8 base/grass2
tile base 49 7 base/grass2
tile base 48 7 base/grass1
tile base 47 7 base/grass1
tile base 46 7 base/grass5
tile base 45 7 base/grass5
tile base 44 7 base/grass2
tile base 43 7 base/grassdry3
tile base 42 7 base/grassdry0
tile base 41 7 base/grass1
tile base 40 7 base/grass2
tile base 39 7 base/grass4
tile base 38 7 base/grass1
tile base 37 7 base/leaves2
tile base 36 7 base/leaves0
tile base 35 7 base/leaves5
tile base 34 7 base/leaves1
tile base 33 7 base/leaves4
tile base 32 7 base/grass6
tile base 31 7 base/grass1
tile base 30 7 base/grass5
tile base 29 7 base/grass4
tile base 28 7 base/grass0
tile base 27 7 base/grass1
tile base 26 7 base/grass3
tile base 25 7 base/grass1
tile base 24 7 base/grass3
tile base 23 7 base/water0
tile base 22 7 base/grass5
tile base 21 7 base/grass5
tile base 20 7 base/grass2
tile base 19 7 base/grass1
tile base 18 7 base/grass2
tile base 17 7 base/grass0
tile base 16 7 base/grass4
tile base 15 7 base/grass6
tile base 14 7 base/grass3
tile base 13 7 base/grass6
tile base 12 7 base/grass2
tile base 11 7 base/grass0
tile base 10 7 base/grass0
tile base 9 7 base/grass4
tile base 8 7 base/grass6
tile base 7 7 base/pathgrass1
tile base 6 7 base/pathgrass0
tile base 5 7 base/grass6
tile base 4 7 base/grass4
tile base 3 7 base/grass2
tile base 2 7 base/grass3
tile base 1 7 base/grass0
tile base 0 7 base/grass0
tile base 49 6 base/grass4
tile base 48 6 base/grass3
tile base 47 6 base/grass5
tile base 46 6 base/grass2
tile base 45 6 base/grass1
tile base 44 6 base/grass2
tile base 43 6 base/grassdry3
tile base 42 6 base/grassdry0
tile base 41 6 base/grassdry2
tile base 40 6 base/grass0
tile base 39 6 base/grass6
tile base 38 6 base/grass5
tile base 37 6 base/grass4
tile base 36 6 base/grass6
tile base 35 6 base/grass5
tile base 34 6 base/grass1
tile base 33 6 base/leaves2
tile base 32 6 base/grass3
tile base 31 6 base/grass0
tile base 30 6 base/grass0
tile base 29 6 base/grass2
tile base 28 6 base/grass0
tile base 27 6 base/grass0
tile base 26 6 base/grass5
tile base 25 6 base/grass4
tile base 24 6 base/grass4
tile base 23 6 base/water4
tile base 22 6 base/grass0
tile base 21 6 base/grass6
tile base 20 6 base/grass6
tile base 19 6 base/grass6
tile base 18 6 base/grass2
tile base 17 6 base/grass3
tile base 16 6 base/grass3
tile base 15 6 base/grass2
tile base 14 6 base/grass2
tile base 13 6 base/grass3
tile base 12 6 base/grass1
