size 40 40
tileset outdoor
visibilityRadius 8
unexplored

addStartLocation 3 12
addStartLocation 2 13
addStartLocation 2 12
addStartLocation 1 12

encounter "theGateSoldier" 36 6
encounter "treeants" 17 21
encounter "treeants" 16 34
encounter "treeants" 30 27
encounter "treeants" 30 11
encounter "treeants" 22 16
encounter "treeantsBoss" 10 6

item 1 "chest_superb" 12 35
tile base 7 16 base/dirt3
tile base 6 16 base/dirt2
tile base 5 16 base/dirt4
tile base 4 16 base/dirt4
tile base 3 16 base/dirt4
tile base 2 16 base/dirt3
tile base 1 16 base/dirt1
tile base 0 16 base/dirt1
tile base 39 15 base/grass1
tile base 38 15 base/grass2
tile base 37 15 base/grass1
tile base 36 15 base/grass6
tile base 35 15 base/grass3
tile base 34 15 base/grass1
tile base 33 15 base/grass3
tile base 32 15 base/grass6
tile base 31 15 base/grass5
tile base 30 15 base/grass0
tile base 29 15 base/grass3
tile base 28 15 base/grass5
tile base 27 15 base/grass6
tile base 26 15 base/grass5
tile base 25 15 base/grass2
tile base 24 15 base/grass5
tile base 23 15 base/grass3
tile base 22 15 base/grass6
tile base 21 15 base/grass1
tile base 20 15 base/grass3
tile base 19 15 base/grass1
tile base 18 15 base/grass6
tile base 17 15 base/grass1
tile base 16 15 base/grass0
tile base 15 15 base/grass0
tile base 14 15 base/grass0
tile base 13 15 base/grass3
tile base 12 15 base/grass4
tile base 11 15 base/grass6
tile base 10 15 base/grass4
tile base 9 15 base/dirt1
tile base 8 15 base/dirt4
tile base 7 15 base/dirt2
tile base 6 15 base/dirt5
tile base 5 15 base/dirt4
tile base 4 15 base/dirt1
tile base 3 15 base/dirt6
tile base 2 15 base/dirt5
tile base 1 15 base/dirt2
tile base 0 15 base/dirt4
tile base 39 14 base/grass2
tile base 38 14 base/grass3
tile base 37 14 base/grass1
tile base 36 14 base/grass6
tile base 35 14 base/grass5
tile base 34 14 base/grass2
tile base 33 14 base/grass3
tile base 32 14 base/grass1
tile base 31 14 base/grass0
tile base 30 14 base/grass0
tile base 29 14 base/grass0
tile base 28 14 base/grass0
tile base 27 14 base/grass2
tile base 26 14 base/grass0
tile base 25 14 base/grass4
tile base 24 14 base/grass5
tile base 23 14 base/grass3
tile base 22 14 base/grass3
tile base 21 14 base/grass6
tile base 20 14 base/grass5
tile base 19 14 base/grass2
tile base 18 14 base/grass6
tile base 17 14 base/grass3
tile base 16 14 base/grass3
tile base 15 14 base/grass5
tile base 14 14 base/grass6
tile base 13 14 base/grass2
tile base 12 14 base/grass0
tile base 11 14 base/grass0
tile base 10 14 base/grass4
tile base 9 14 base/dirt6
tile base 8 14 base/dirt4
tile base 7 14 base/dirt5
tile base 6 14 base/dirt4
tile base 5 14 base/dirt0
tile base 4 14 base/dirt1
tile base 3 14 base/dirt0
tile base 2 14 base/dirt0
tile base 1 14 base/dirt6
tile base 0 14 base/dirt6
tile base 39 13 base/grass0
tile base 38 13 base/grass2
tile base 37 13 base/grass3
tile base 36 13 base/grass1
tile base 35 13 base/grass0
tile base 34 13 base/grass0
tile base 33 13 base/grass0
tile base 32 13 base/grass2
tile base 31 13 base/grass3
tile base 30 13 base/grass3
tile base 29 13 base/grass2
tile base 28 13 base/grass6
tile base 27 13 base/grass5
tile base 26 13 base/grass3
tile base 25 13 base/grass3
tile base 24 13 base/grass3
tile base 23 13 base/grass6
tile base 22 13 base/grass0
tile base 21 13 base/grass2
tile base 20 13 base/grass1
tile base 19 13 base/grass2
tile base 18 13 base/grass6
tile base 17 13 base/grass3
tile base 16 13 base/grass5
tile base 15 13 base/grass2
tile base 14 13 base/grass1
tile base 13 13 base/grass6
tile base 12 13 base/grass2
tile base 11 13 base/grass2
tile base 10 13 base/grass3
tile base 9 13 base/grass5
tile base 8 13 base/dirt3
tile base 7 13 base/dirt4
tile base 6 13 base/dirt0
tile base 5 13 base/dirt6
tile base 4 13 base/dirt4
tile base 3 13 base/dirt6
tile base 2 13 base/dirt6
tile base 1 13 base/dirt1
tile base 0 13 base/dirt6
tile base 39 12 base/grass2
tile base 38 12 base/grass5
tile base 37 12 base/grass2
tile base 36 12 base/grass4
tile base 35 12 base/grass1
tile base 34 12 base/grass6
tile base 33 12 base/grass2
tile base 32 12 base/grass1
tile base 31 12 base/grass5
tile base 30 12 base/grass2
tile base 29 12 base/grass4
tile base 28 12 base/grass3
tile base 27 12 base/grass2
tile base 26 12 base/grass1
tile base 25 12 base/grass0
tile base 24 12 base/grass1
tile base 23 12 base/grass6
tile base 22 12 base/grass5
tile base 21 12 base/grass1
tile base 20 12 base/grass3
tile base 19 12 base/grass3
tile base 18 12 base/grass4
tile base 17 12 base/grass5
tile base 16 12 base/grass3
tile base 15 12 base/grass3
tile base 14 12 base/grass1
tile base 13 12 base/grass4
tile base 12 12 base/grass3
tile base 11 12 base/grass1
tile base 10 12 base/grass2
tile base 9 12 base/grass3
tile base 8 12 base/dirt5
tile base 7 12 base/dirt5
tile base 6 12 base/dirt6
tile base 5 12 base/dirt1
tile base 4 12 base/dirt0
tile base 3 12 base/dirt5
tile base 2 12 base/dirt0
tile base 1 12 base/dirt6
tile base 0 12 base/dirt4
tile base 39 11 base/grass1
tile base 38 11 base/grass5
tile base 37 11 base/grass2
tile base 36 11 base/grass2
tile base 35 11 base/grass0
tile base 34 11 base/grass1
tile base 33 11 base/grass1
tile base 32 11 base/grass1
tile base 31 11 base/grass5
tile base 30 11 base/grass2
tile base 29 11 base/grass3
tile base 28 11 base/grass2
tile base 27 11 base/grass6
tile base 26 11 base/grass1
tile base 25 11 base/grass5
tile base 24 11 base/grass3
tile base 23 11 base/grass5
tile base 22 11 base/grass6
tile base 21 11 base/grass4
tile base 20 11 base/grass4
tile base 19 11 base/grass4
tile base 18 11 base/grass3
tile base 17 11 base/grass4
tile base 16 11 base/grass0
tile base 15 11 base/grass3
tile base 14 11 base/grass6
tile base 13 11 base/grass6
tile base 12 11 base/grass2
tile base 11 11 base/grass6
tile base 10 11 base/grass4
tile base 9 11 base/grass0
tile base 8 11 base/dirt4
tile base 7 11 base/dirt1
tile base 6 11 base/dirt4
tile base 5 11 base/dirt1
tile base 4 11 base/dirt1
tile base 3 11 base/dirt1
tile base 2 11 base/dirt6
tile base 1 11 base/dirt1
tile base 0 11 base/dirt4
tile base 39 10 base/grass6
tile base 38 10 base/grass0
tile base 37 10 base/grass0
tile base 36 10 base/grass3
tile base 35 10 base/grass3
tile base 34 10 base/grass4
tile base 33 10 base/grass1
tile base 32 10 base/grass1
tile base 31 10 base/grass1
tile base 30 10 base/grass4
tile base 29 10 base/grass3
tile base 28 10 base/grass0
tile base 27 10 base/grass4
tile base 26 10 base/grass5
tile base 25 10 base/grass4
tile base 24 10 base/grass3
tile base 23 10 base/grass0
tile base 22 10 base/grass5
tile base 21 10 base/grass4
tile base 20 10 base/grass5
tile base 19 10 base/grass0
tile base 18 10 base/grass3
tile base 17 10 base/grass4
tile base 16 10 base/grass6
tile base 15 10 base/grass0
tile base 14 10 base/grass4
tile base 13 10 base/grass4
tile base 12 10 base/grass3
tile base 11 10 base/grass2
tile base 10 10 base/grass2
tile base 9 10 base/grass0
tile base 8 10 base/dirt4
tile base 7 10 base/dirt2
tile base 6 10 base/dirt6
tile base 5 10 base/dirt2
tile base 4 10 base/dirt5
tile base 3 10 base/dirt3
tile base 2 10 base/dirt3
tile base 1 10 base/dirt3
tile base 0 10 base/dirt4
tile base 39 9 base/grass3
tile base 38 9 base/grass4
tile base 37 9 base/grass2
tile base 36 9 base/grass2
tile base 35 9 base/grass5
tile base 34 9 base/grass4
tile base 33 9 base/grass6
tile base 32 9 base/grass3
tile base 31 9 base/grass6
tile base 30 9 base/grass6
tile base 29 9 base/grass3
tile base 28 9 base/grass1
tile base 27 9 base/grass1
tile base 26 9 base/grass0
tile base 25 9 base/grass6
tile base 24 9 base/grass1
tile base 23 9 base/grass6
tile base 22 9 base/grass6
tile base 21 9 base/grass4
tile base 20 9 base/grass6
tile base 19 9 base/grass1
tile base 18 9 base/grass4
tile base 17 9 base/grass2
tile base 16 9 base/grass0
tile base 15 9 base/grass3
tile base 14 9 base/grass1
tile base 13 9 base/grass6
tile base 12 9 base/grass4
tile base 11 9 base/grass6
tile base 10 9 base/grass3
tile base 9 9 base/grass6
tile base 8 9 base/grass4
tile base 7 9 base/dirt2
tile base 6 9 base/dirt1
tile base 5 9 base/dirt4
tile base 4 9 base/dirt5
tile base 3 9 base/dirt1
tile base 2 9 base/dirt5
tile base 1 9 base/dirt6
tile base 0 9 base/dirt1
tile base 39 8 base/grass4
tile base 38 8 base/grass6
tile base 37 8 base/grass3
tile base 36 8 base/grass5
tile base 35 8 base/grass2
tile base 34 8 base/grass1
tile base 33 8 base/grass3
tile base 32 8 base/grass1
tile base 31 8 base/grass4
tile base 30 8 base/grass5
tile base 29 8 base/grass2
tile base 28 8 base/grass4
tile base 27 8 base/grass6
tile base 26 8 base/grass5
tile base 25 8 base/grass6
tile base 24 8 base/grass2
tile base 23 8 base/grass5
tile base 22 8 base/grass3
tile base 21 8 base/grass4
tile base 20 8 base/grass3
tile base 19 8 base/grass5
tile base 18 8 base/grass1
tile base 17 8 base/grass0
tile base 16 8 base/grass6
tile base 15 8 base/grass3
tile base 14 8 base/grass2
tile base 13 8 base/grass2
tile base 12 8 base/grass2
tile base 11 8 base/grass6
tile base 10 8 base/grass3
tile base 9 8 base/grass2
tile base 8 8 base/grass3
tile base 7 8 base/grass0
tile base 6 8 base/grass3
tile base 5 8 base/dirt2
tile base 4 8 base/dirt2
tile base 3 8 base/dirt6
tile base 2 8 base/dirt4
tile base 1 8 base/dirt3
tile base 0 8 base/dirt1
tile base 39 7 base/grass0
tile base 38 7 base/grass5
tile base 37 7 base/grass1
tile base 36 7 base/grass1
tile base 35 7 base/grass2
tile base 34 7 base/grass3
tile base 33 7 base/grass6
tile base 32 7 base/grass1
tile base 31 7 base/grass1
tile base 30 7 base/grass5
tile base 29 7 base/grass0
tile base 28 7 base/grass5
tile base 27 7 base/grass4
tile base 26 7 base/grass4
tile base 25 7 base/grass3
tile base 24 7 base/grass4
tile base 23 7 base/grass6
tile base 22 7 base/grass1
tile base 21 7 base/grass2
tile base 20 7 base/grass4
tile base 19 7 base/grass2
tile base 18 7 base/grass1
tile base 17 7 base/grass5
tile base 16 7 base/grass4
tile base 15 7 base/grass3
tile base 14 7 base/grass2
tile base 13 7 base/grass1
tile base 12 7 base/grass5
tile base 11 7 base/grass5
tile base 10 7 base/grass4
tile base 9 7 base/grass6
tile base 8 7 base/grass1
tile base 7 7 base/grass2
tile base 6 7 base/grass1
tile base 5 7 base/grass1
tile base 4 7 base/dirt5
tile base 3 7 base/dirt1
tile base 2 7 base/dirt2
tile base 1 7 base/dirt5
tile base 0 7 base/dirt5
tile base 39 6 base/grass1
tile base 38 6 base/grass6
tile base 37 6 base/grass6
tile base 36 6 base/grass5
tile base 35 6 base/grass6
tile base 34 6 base/grass1
tile base 33 6 base/grass4
tile base 32 6 base/grass3
tile base 31 6 base/grass2
tile base 30 6 base/grass4
tile base 29 6 base/grass3
tile base 28 6 base/grass5
tile base 27 6 base/grass0
tile base 26 6 base/grass5
tile base 25 6 base/grass5
tile base 24 6 base/grass0
tile base 23 6 base/grass5
tile base 22 6 base/grass3
tile base 21 6 base/grass3
tile base 20 6 base/grass2
tile base 19 6 base/grass3
tile base 18 6 base/grass4
tile base 17 6 base/grass5
tile base 16 6 base/grass5
tile base 15 6 base/grass6
tile base 14 6 base/grass0
tile base 13 6 base/grass5
tile base 12 6 base/grass1
tile base 11 6 base/grass6
tile base 10 6 base/grass5
tile base 9 6 base/grass2
tile base 8 6 base/grass4
tile base 7 6 base/grass3
tile base 6 6 base/dirt3
tile base 5 6 base/dirt6
tile base 4 6 base/dirt4
tile base 3 6 base/dirt2
tile base 2 6 base/dirt4
tile base 1 6 base/dirt6
tile base 0 6 base/dirt5
tile base 39 5 base/grass1
tile base 38 5 base/grass6
tile base 37 5 base/grass1
tile base 36 5 base/grass3
tile base 35 5 base/grass4
tile base 34 5 base/grass2
tile base 33 5 base/grass3
tile base 32 5 base/grass4
tile base 31 5 base/grass1
tile base 30 5 base/grass3
tile base 29 5 base/grass4
tile base 28 5 base/grass5
tile base 27 5 base/grass4
tile base 26 5 base/grass2
tile base 25 5 base/grass2
tile base 24 5 base/grass0
tile base 23 5 base/grass1
tile base 22 5 base/grass5
tile base 21 5 base/grass0
tile base 20 5 base/grass1
tile base 19 5 base/grass5
tile base 18 5 base/grass0
tile base 17 5 base/grass4
tile base 16 5 base/grass0
tile base 15 5 base/grass5
tile base 14 5 base/grass6
tile base 13 5 base/grass2
tile base 12 5 base/grass2
tile base 11 5 base/grass1
tile base 10 5 base/grass6
tile base 9 5 base/grass1
tile base 8 5 base/grass1
tile base 7 5 base/grass0
tile base 6 5 base/dirt2
tile base 5 5 base/dirt0
tile base 4 5 base/dirt0
tile base 3 5 base/dirt5
tile base 2 5 base/dirt3
tile base 1 5 base/dirt4
tile base 0 5 base/dirt1
tile base 39 4 base/grass5
tile base 38 4 base/grass5
tile base 37 4 base/grass6
tile base 36 4 base/grass5
tile base 35 4 base/grass6
tile base 34 4 base/grass3
tile base 33 4 base/grass1
tile base 32 4 base/grass4
tile base 31 4 base/grass4
tile base 30 4 base/grass1
tile base 29 4 base/grass6
tile base 28 4 base/grass2
tile base 27 4 base/grass2
tile base 26 4 base/grass0
tile base 25 4 base/grass3
tile base 24 4 base/grass3
tile base 23 4 base/grass3
tile base 22 4 base/grass5
tile base 21 4 base/grass6
tile base 20 4 base/grass1
tile base 19 4 base/grass5
tile base 18 4 base/grass5
tile base 17 4 base/grass3
tile base 16 4 base/grass4
tile base 15 4 base/grass0
tile base 14 4 base/grass5
tile base 13 4 base/grass3
tile base 12 4 base/grass2
tile base 11 4 base/grass6
tile base 10 4 base/dirt0
tile base 9 4 base/dirt5
tile base 8 4 base/dirt5
tile base 7 4 base/dirt0
tile base 6 4 base/dirt6
tile base 5 4 base/dirt2
tile base 4 4 base/dirt1
tile base 3 4 base/dirt3
tile base 2 4 base/dirt6
tile base 1 4 base/dirt3
tile base 0 4 base/dirt6
tile base 39 3 base/grass1
tile base 38 3 base/grass6
tile base 37 3 base/grass5
tile base 36 3 base/grass6
tile base 35 3 base/grass4
tile base 34 3 base/grass2
tile base 33 3 base/grass1
tile base 32 3 base/grass0
tile base 31 3 base/grass6
tile base 30 3 base/grass3
tile base 29 3 base/grass6
tile base 28 3 base/grass3
tile base 27 3 base/grass4
tile base 26 3 base/grass6
tile base 25 3 base/grass1
tile base 24 3 base/grass3
tile base 23 3 base/grass4
tile base 22 3 base/grass1
tile base 21 3 base/grass1
tile base 20 3 base/grass5
tile base 19 3 base/grass6
tile base 18 3 base/grass5
tile base 17 3 base/grass0
tile base 16 3 base/grass5
tile base 15 3 base/grass0
tile base 14 3 base/dirt0
tile base 13 3 base/grass4
tile base 12 3 base/dirt2
tile base 11 3 base/dirt4
tile base 10 3 base/dirt3
tile base 9 3 base/dirt4
tile base 8 3 base/dirt3
tile base 7 3 base/dirt2
tile base 6 3 base/dirt2
tile base 5 3 base/dirt6
tile base 4 3 base/dirt6
tile base 3 3 base/dirt0
tile base 2 3 base/dirt6
tile base 1 3 base/dirt6
tile base 0 3 base/dirt5
tile base 39 2 base/grass0
tile base 38 2 base/grass1
tile base 37 2 base/grass6
tile base 36 2 base/grass2
tile base 35 2 base/grass6
tile base 34 2 base/grass2
tile base 33 2 base/grass1
tile base 32 2 base/grass6
tile base 31 2 base/grass0
tile base 30 2 base/grass3
tile base 29 2 base/grass4
tile base 28 2 base/grass4
tile base 27 2 base/grass4
tile base 26 2 base/grass6
tile base 25 2 base/grass6
tile base 24 2 base/grass6
tile base 23 2 base/grass6
tile base 22 2 base/grass2
tile base 21 2 base/grass4
tile base 20 2 base/grass4
tile base 19 2 base/grass1
tile base 18 2 base/grass1
tile base 17 2 base/grass3
tile base 16 2 base/dirt6
tile base 15 2 base/dirt5
tile base 14 2 base/dirt0
tile base 13 2 base/dirt2
tile base 12 2 base/dirt1
tile base 11 2 base/dirt2
tile base 10 2 base/dirt3
tile base 9 2 base/dirt4
tile base 8 2 base/dirt2
tile base 7 2 base/dirt0
tile base 6 2 base/dirt4
tile base 5 2 base/dirt6
tile base 4 2 base/dirt4
tile base 3 2 base/dirt0
tile base 2 2 base/dirt0
tile base 1 2 base/dirt5
tile base 0 2 base/dirt1
tile base 39 1 base/grass1
tile base 38 1 base/grass3
tile base 37 1 base/grass1
tile base 36 1 base/grass6
tile base 35 1 base/grass4
tile base 34 1 base/grass2
tile base 33 1 base/grass6
tile base 32 1 base/grass0
tile base 31 1 base/grass4
tile base 30 1 base/grass4
tile base 29 1 base/grass6
tile base 28 1 base/grass6
tile base 27 1 base/grass6
tile base 26 1 base/grass4
tile base 25 1 base/grass0
tile base 24 1 base/grass2
tile base 23 1 base/grass2
tile base 22 1 base/grass3
tile base 21 1 base/grass0
tile base 20 1 base/grass6
tile base 19 1 base/grass3
tile base 18 1 base/grass2
tile base 17 1 base/grass5
tile base 16 1 base/dirt2
tile base 15 1 base/dirt5
tile base 14 1 base/dirt1
tile base 13 1 base/dirt0
tile base 12 1 base/dirt3
tile base 11 1 base/dirt5
tile base 10 1 base/dirt5
tile base 9 1 base/dirt0
tile base 8 1 base/dirt4
tile base 7 1 base/dirt2
tile base 6 1 base/dirt2
tile base 5 1 base/dirt2
tile base 4 1 base/dirt2
tile base 3 1 base/dirt1
tile base 2 1 base/dirt2
tile base 1 1 base/dirt1
tile base 0 1 base/dirt3
tile base 39 0 base/grass1
tile base 38 0 base/grass6
tile base 37 0 base/grass4
tile base 36 0 base/grass4
tile base 35 0 base/grass3
tile base 34 0 base/grass5
tile base 33 0 base/grass5
tile base 32 0 base/grass3
tile base 31 0 base/grass5
tile base 30 0 base/grass3
tile base 29 0 base/grass5
tile base 28 0 base/grass0
tile base 27 0 base/grass2
tile base 26 0 base/grass6
tile base 25 0 base/grass4
tile base 24 0 base/grass2
tile base 23 0 base/grass4
tile base 22 0 base/grass1
tile base 21 0 base/grass0
tile base 20 0 base/grass1
tile base 19 0 base/grass6
tile base 18 0 base/grass6
tile base 17 0 base/grass0
tile base 16 0 base/dirt6
tile base 15 0 base/dirt6
tile base 14 0 base/dirt2
tile base 13 0 base/dirt1
tile base 12 0 base/dirt6
tile base 11 0 base/dirt1
tile base 10 0 base/dirt0
tile base 9 0 base/dirt4
tile base 8 0 base/dirt2
tile base 7 0 base/dirt1
tile base 6 0 base/dirt3
tile base 5 0 base/dirt2
tile base 4 0 base/dirt1
tile base 3 0 base/dirt3
tile base 2 0 base/dirt3
tile base 1 0 base/dirt2
tile base 0 0 base/dirt2
tile borders 6 39 borders/grass-se
tile borders 28 38 borders/grass-ne-se
tile borders 28 38 borders/grass-ne-se-s
tile borders 27 38 borders/grass-se
tile borders 26 38 borders/grass-nw
tile borders 25 38 borders/grass-sw-nw
tile borders 25 38 borders/grass-sw-nw-n
tile borders 7 38 borders/grass-ne-se
tile borders 7 38 borders/grass-ne-se-s
tile borders 28 37 borders/grass-ne-se
tile borders 26 37 borders/grass-sw-nw
tile borders 26 37 borders/grass-sw-nw-n
tile borders 10 37 borders/grass-se
tile borders 10 37 borders/grass-se-s
tile borders 10 37 borders/grass-se-s-sw
tile borders 8 37 borders/grass-se
tile borders 8 37 borders/grass-se-s
tile borders 7 37 borders/grass-se
tile borders 30 36 borders/grass-se
tile borders 30 36 borders/grass-se-s
tile borders 30 36 borders/grass-se-s-sw
tile borders 28 36 borders/grass-se
tile borders 27 36 borders/grass-nw
tile borders 11 36 borders/grass-ne-se
tile borders 11 36 borders/grass-ne-se-s
tile borders 9 36 borders/grass-s
tile borders 31 35 borders/grass-ne-se
tile borders 31 35 borders/grass-ne-se-s
tile borders 29 35 borders/grass-s
tile borders 27 35 borders/grass-sw-nw
tile borders 12 35 borders/grass-ne-se
tile borders 12 35 borders/grass-ne-se-s
tile borders 11 35 borders/grass-se
tile borders 31 34 borders/grass-ne-se
tile borders 30 34 borders/grass-nw
tile borders 29 34 borders/grass-n
tile borders 28 34 borders/grass-nw
tile borders 28 34 borders/grass-nw-n-ne
tile borders 27 34 borders/grass-sw-nw
tile borders 27 34 borders/grass-sw-nw-n
tile borders 12 34 borders/grass-se
tile borders 32 33 borders/grass-se
tile borders 32 33 borders/grass-se-s
tile borders 31 33 borders/grass-se
tile borders 30 33 borders/grass-sw-nw
tile borders 14 33 borders/grass-ne-se
tile borders 14 33 borders/grass-ne-se-s
tile borders 13 33 borders/grass-se
tile borders 13 33 borders/grass-se-s
tile borders 34 32 borders/grass-ne-se
tile borders 34 32 borders/grass-ne-se-s
tile borders 33 32 borders/grass-se
tile borders 33 32 borders/grass-se-s
tile borders 30 32 borders/grass-sw-nw
tile borders 30 32 borders/grass-sw-nw-n
tile borders 14 32 borders/grass-n
tile borders 14 32 borders/grass-n-ne-se
tile borders 34 31 borders/grass-se
tile borders 32 31 borders/grass-nw
tile borders 32 31 borders/grass-nw-n
tile borders 31 31 borders/grass-nw
tile borders 31 31 borders/grass-nw-n
tile borders 13 31 borders/grass-ne
tile borders 35 30 borders/grass-ne-se
tile borders 35 30 borders/grass-ne-se-s
tile borders 33 30 borders/grass-nw
tile borders 13 30 borders/grass-ne-se
tile borders 36 29 borders/grass-se
tile borders 36 29 borders/grass-se-s
tile borders 35 29 borders/grass-se
tile borders 33 29 borders/grass-sw-nw
tile borders 13 29 borders/grass-n
tile borders 13 29 borders/grass-n-ne-se
tile borders 12 29 borders/grass-ne
tile borders 38 28 borders/grass-se
tile borders 38 28 borders/grass-se-s
tile borders 37 28 borders/grass-se
tile borders 37 28 borders/grass-se-s
tile borders 34 28 borders/grass-nw
tile borders 34 28 borders/grass-nw-n
tile borders 33 28 borders/grass-sw-nw
tile borders 33 28 borders/grass-sw-nw-n
tile borders 12 28 borders/grass-ne-se
tile borders 36 27 borders/grass-nw
tile borders 36 27 borders/grass-nw-n
tile borders 35 27 borders/grass-nw
tile borders 35 27 borders/grass-nw-n
tile borders 12 27 borders/grass-n
tile borders 12 27 borders/grass-n-ne-se
tile borders 39 26 borders/grass-n
tile borders 38 26 borders/grass-nw-n-ne
tile borders 38 26 borders/grass-nw
tile borders 37 26 borders/grass-nw
tile borders 37 26 borders/grass-nw-n
tile borders 11 26 borders/grass-ne
tile borders 11 25 borders/grass-ne-se
tile borders 11 24 borders/grass-n
tile borders 11 24 borders/grass-n-ne-se
tile borders 10 24 borders/grass-ne
tile borders 10 23 borders/grass-ne-se
tile borders 10 22 borders/grass-n
tile borders 10 22 borders/grass-n-ne-se
tile borders 9 21 borders/grass-ne
tile borders 10 20 borders/grass-ne-se
tile borders 10 20 borders/grass-ne-se-s
tile borders 9 20 borders/grass-se
tile borders 10 19 borders/grass-n
tile borders 10 19 borders/grass-n-ne-se
tile borders 9 18 borders/grass-ne
tile borders 9 17 borders/grass-ne-se
tile borders 9 16 borders/grass-ne-se
tile borders 9 15 borders/grass-ne-se
tile borders 9 14 borders/grass-n
tile borders 9 14 borders/grass-n-ne-se
tile borders 8 14 borders/grass-ne
tile borders 8 13 borders/grass-ne-se
tile borders 8 12 borders/grass-ne-se
tile borders 8 11 borders/grass-ne-se
tile borders 8 10 borders/grass-n
tile borders 8 10 borders/grass-n-ne-se
tile borders 7 9 borders/grass-n
tile borders 7 9 borders/grass-n-ne
tile borders 6 9 borders/grass-n-ne
tile borders 6 9 borders/grass-n
tile borders 5 8 borders/grass-n-ne
tile borders 5 8 borders/grass-n
tile borders 4 8 borders/grass-ne
tile borders 4 7 borders/grass-se
tile borders 6 6 borders/grass-ne-se
tile borders 6 6 borders/grass-ne-se-s
tile borders 5 6 borders/grass-se
tile borders 5 6 borders/grass-se-s
tile borders 6 5 borders/grass-se
tile borders 10 4 borders/grass-se
tile borders 10 4 borders/grass-se-s
tile borders 9 4 borders/grass-se
tile borders 9 4 borders/grass-se-s
tile borders 9 4 borders/grass-se-s-sw
tile borders 8 4 borders/grass-s
tile borders 7 4 borders/grass-se
tile borders 7 4 borders/grass-se-s
tile borders 14 3 borders/grass-se
tile borders 14 3 borders/grass-se-s
tile borders 14 3 borders/grass-se-s-sw
tile borders 12 3 borders/grass-se
tile borders 12 3 borders/grass-se-s
tile borders 11 3 borders/grass-se
tile borders 11 3 borders/grass-se-s
tile borders 16 2 borders/grass-ne-se
tile borders 16 2 borders/grass-ne-se-s
tile borders 15 2 borders/grass-se
tile borders 15 2 borders/grass-se-s
tile borders 13 2 borders/grass-s
tile borders 16 1 borders/grass-ne-se
tile entity 26 39 features/lilies3
tile entity 6 39 cliffs/concave-br
tile entity 6 39 cliffs/convex-tl
tile entity 5 39 cliffs/concave-br
tile entity 5 39 cliffs/convex-tl
tile entity 22 38 features/shrub01
tile entity 9 38 features/shrub06
tile entity 7 38 cliffs/concave-r
tile entity 34 37 features/shrub02
tile entity 31 37 features/shrub05
tile entity 19 37 features/shrub03
tile entity 15 37 features/shrub03
tile entity 13 37 features/shrub06
tile entity 8 37 cliffs/concave-r
tile entity 7 37 cliffs/concave-br
tile entity 7 37 cliffs/convex-l
tile entity 7 37 cliffs/convex-tl
tile entity 35 36 features/shrub01
tile entity 21 36 features/foliage04
tile entity 13 36 features/foliage01
tile entity 8 36 cliffs/convex-l
tile entity 8 36 cliffs/convex-tl
tile entity 8 36 cliffs/concave-br
tile entity 28 35 features/lilies4
tile entity 11 35 features/barrels
tile entity 10 35 cliffs/convex-tl
tile entity 10 35 cliffs/concave-br
tile entity 9 35 cliffs/concave-br
tile entity 9 35 cliffs/convex-tl
tile entity 35 34 features/shrub03
tile entity 33 34 features/shrub04
tile entity 12 34 cliffs/convex-tl
tile entity 12 34 cliffs/concave-br
tile entity 11 34 cliffs/concave-br
tile entity 11 34 cliffs/convex-tl
tile entity 16 33 features/foliage04
tile entity 14 33 cliffs/concave-r
tile entity 13 33 cliffs/convex-tl
tile entity 13 33 cliffs/concave-br
tile entity 37 32 features/shrub02
tile entity 30 32 features/lilies4
tile entity 21 32 features/shrub03
tile entity 14 32 cliffs/concave-r
tile entity 14 32 cliffs/convex-l
tile entity 37 31 features/shrub05
tile entity 29 31 features/foliage03
tile entity 24 31 features/shrub06
tile entity 22 31 features/shrub06
tile entity 37 30 features/shrub01
tile entity 17 30 features/foliage04
tile entity 15 30 features/shrub01
tile entity 13 30 cliffs/concave-r
tile entity 13 30 cliffs/convex-bl
tile entity 13 30 cliffs/convex-l
tile entity 13 30 cliffs/concave-tr
tile entity 37 29 features/shrub04
tile entity 24 29 features/shrub05
tile entity 18 29 features/shrub04
tile entity 17 29 features/shrub01
tile entity 13 29 cliffs/concave-r
tile entity 13 29 cliffs/convex-l
tile entity 36 28 features/lilies3
tile entity 12 28 cliffs/convex-bl
tile entity 12 28 cliffs/concave-tr
tile entity 36 27 features/lilies2
tile entity 25 27 features/shrub02
tile entity 19 27 features/shrub03
tile entity 15 27 features/shrub05
tile entity 11 27 cliffs/convex-bl
tile entity 11 27 cliffs/concave-tr
tile entity 10 27 cliffs/concave-r
tile entity 10 27 cliffs/convex-bl
tile entity 10 27 cliffs/convex-l
tile entity 10 27 cliffs/concave-tr
tile entity 17 26 features/shrub04
tile entity 15 26 features/shrub02
tile entity 10 26 cliffs/concave-r
tile entity 10 26 cliffs/convex-l
tile entity 33 25 features/foliage03
tile entity 25 25 features/shrub01
tile entity 10 25 cliffs/concave-r
tile entity 10 25 cliffs/convex-l
tile entity 38 24 features/shrub02
tile entity 37 24 features/shrub05
tile entity 34 24 features/foliage01
tile entity 23 24 features/foliage01
tile entity 17 24 features/shrub02
tile entity 16 24 features/shrub03
tile entity 10 24 cliffs/concave-r
tile entity 10 24 cliffs/convex-l
tile entity 37 23 features/shrub04
