size 40 40
tileset outdoor
visibilityRadius 7
unexplored


encounter "ancientTombEntranceSpirit" 29 31
encounter "skeletons_lvl10" 27 19
encounter "skeletons_lvl10" 26 12
encounter "skeletons_lvl10" 23 4
encounter "skeletons_lvl10" 14 19
encounter "skeletons_lvl10" 11 33
encounter "skeletons_lvl10" 4 26
encounter "skeletons_lvl10" 16 9
encounter "skeletons_lvl10" 4 18
encounter "ancientTombWillSpirit" 12 3
encounter "ghoulBoss_lvl10" 5 6
encounter "ancientTombSecretWall" 37 2

item 1 "ruraldoor_SW" 23 37
tile base 34 8 base/path0
tile base 33 8 base/path0
tile base 32 8 base/path2
tile base 31 8 base/path2
tile base 30 8 base/path2
tile base 29 8 base/path0
tile base 28 8 base/path3
tile base 27 8 base/path1
tile base 26 8 base/path3
tile base 23 8 base/path1
tile base 21 8 base/path2
tile base 20 8 base/path0
tile base 19 8 base/path0
tile base 18 8 base/path2
tile base 17 8 base/path3
tile base 16 8 base/path0
tile base 15 8 base/path2
tile base 12 8 base/path3
tile base 11 8 base/path1
tile base 10 8 base/path3
tile base 9 8 base/path2
tile base 8 8 base/path1
tile base 7 8 base/path2
tile base 6 8 base/path3
tile base 5 8 base/path2
tile base 4 8 base/path0
tile base 3 8 base/path0
tile base 2 8 base/path3
tile base 0 8 base/stone3
tile base 39 7 base/stone3
tile base 38 7 base/stone0
tile base 35 7 base/path1
tile base 34 7 base/path1
tile base 33 7 base/path1
tile base 32 7 base/path0
tile base 31 7 base/path0
tile base 30 7 base/path0
tile base 29 7 base/path2
tile base 28 7 base/path1
tile base 27 7 base/path3
tile base 25 7 base/path2
tile base 24 7 base/path2
tile base 21 7 base/path3
tile base 20 7 base/path3
tile base 19 7 base/path3
tile base 18 7 base/path2
tile base 17 7 base/path0
tile base 16 7 base/path0
tile base 15 7 base/path2
tile base 11 7 base/path3
tile base 10 7 base/path3
tile base 9 7 base/path0
tile base 8 7 base/path0
tile base 7 7 base/path1
tile base 6 7 base/path0
tile base 5 7 base/path1
tile base 4 7 base/path0
tile base 3 7 base/path3
tile base 2 7 base/path0
tile base 0 7 base/stone1
tile base 39 6 base/stone4
tile base 38 6 base/stone0
tile base 37 6 base/stone1
tile base 33 6 base/path1
tile base 32 6 base/path0
tile base 31 6 base/path3
tile base 30 6 base/path3
tile base 29 6 base/path1
tile base 26 6 base/path3
tile base 25 6 base/path3
tile base 24 6 base/path1
tile base 23 6 base/path0
tile base 22 6 base/path0
tile base 19 6 base/path0
tile base 18 6 base/path0
tile base 17 6 base/path2
tile base 14 6 base/path3
tile base 9 6 base/path2
tile base 8 6 base/path3
tile base 7 6 base/path2
tile base 6 6 base/path2
tile base 5 6 base/path0
tile base 4 6 base/path2
tile base 3 6 base/path2
tile base 2 6 base/path0
tile base 0 6 base/stone1
tile base 39 5 base/stone3
tile base 38 5 base/stone4
tile base 37 5 base/stone2
tile base 31 5 base/path1
tile base 30 5 base/path0
tile base 28 5 base/path3
tile base 27 5 base/path2
tile base 26 5 base/path0
tile base 25 5 base/path1
tile base 24 5 base/path1
tile base 23 5 base/path2
tile base 22 5 base/path2
tile base 21 5 base/path1
tile base 20 5 base/path0
tile base 17 5 base/path2
tile base 15 5 base/path0
tile base 14 5 base/path0
tile base 13 5 base/path2
tile base 12 5 base/path2
tile base 7 5 base/path3
tile base 6 5 base/path1
tile base 5 5 base/path0
tile base 4 5 base/path0
tile base 3 5 base/path1
tile base 0 5 base/stone4
tile base 39 4 base/stone1
tile base 38 4 base/stone4
tile base 37 4 base/stone2
tile base 34 4 base/path2
tile base 33 4 base/path0
tile base 32 4 base/path2
tile base 29 4 base/path0
tile base 28 4 base/path0
tile base 27 4 base/path1
tile base 26 4 base/path2
tile base 25 4 base/path3
tile base 24 4 base/path3
tile base 23 4 base/path1
tile base 22 4 base/path0
tile base 21 4 base/path1
tile base 20 4 base/path1
tile base 18 4 base/path2
tile base 16 4 base/path2
tile base 15 4 base/path0
tile base 14 4 base/path3
tile base 13 4 base/path1
tile base 12 4 base/path1
tile base 11 4 base/path3
tile base 10 4 base/path2
tile base 5 4 base/path1
tile base 2 4 base/stone1
tile base 1 4 base/stone3
tile base 0 4 base/stone4
tile base 39 3 base/stone4
tile base 36 3 base/path0
tile base 35 3 base/path3
tile base 33 3 base/path0
tile base 32 3 base/path3
tile base 31 3 base/path0
tile base 30 3 base/path1
tile base 29 3 base/path0
tile base 27 3 base/path2
tile base 26 3 base/path1
tile base 25 3 base/path3
tile base 24 3 base/path2
tile base 23 3 base/path2
tile base 22 3 base/path3
tile base 21 3 base/path1
tile base 20 3 base/path0
tile base 19 3 base/path0
tile base 18 3 base/path2
tile base 17 3 base/path0
tile base 16 3 base/path0
tile base 15 3 base/path1
tile base 14 3 base/path2
tile base 13 3 base/path0
tile base 12 3 base/path3
tile base 11 3 base/path3
tile base 10 3 base/path1
tile base 9 3 base/path0
tile base 6 3 base/stone0
tile base 4 3 base/stone1
tile base 3 3 base/stone4
tile base 2 3 base/stone4
tile base 1 3 base/stone4
tile base 0 3 base/stone4
tile base 39 2 base/stone4
tile base 38 2 base/stone4
tile base 31 2 base/path1
tile base 28 2 base/stone4
tile base 25 2 base/path1
tile base 24 2 base/path2
tile base 23 2 base/path2
tile base 22 2 base/path3
tile base 21 2 base/path2
tile base 19 2 base/path0
tile base 18 2 base/path1
tile base 17 2 base/path0
tile base 16 2 base/path2
tile base 15 2 base/path1
tile base 13 2 base/path0
tile base 12 2 base/path1
tile base 11 2 base/path2
tile base 8 2 base/stone4
tile base 7 2 base/stone4
tile base 6 2 base/stone3
tile base 5 2 base/stone2
tile base 4 2 base/stone3
tile base 3 2 base/stone4
tile base 2 2 base/stone3
tile base 1 2 base/stone0
tile base 0 2 base/stone2
tile base 39 1 base/stone3
tile base 38 1 base/stone4
tile base 37 1 base/stone1
tile base 36 1 base/stone0
tile base 30 1 base/stone1
tile base 29 1 base/stone3
tile base 28 1 base/stone4
tile base 27 1 base/stone2
tile base 26 1 base/stone0
tile base 14 1 base/stone1
tile base 10 1 base/stone1
tile base 9 1 base/stone4
tile base 8 1 base/stone4
tile base 7 1 base/stone1
tile base 6 1 base/stone0
tile base 5 1 base/stone1
tile base 4 1 base/stone1
tile base 3 1 base/stone4
tile base 2 1 base/stone2
tile base 1 1 base/stone1
tile base 0 1 base/stone4
tile base 39 0 base/stone4
tile base 38 0 base/stone4
tile base 37 0 base/stone4
tile base 36 0 base/stone4
tile base 35 0 base/stone4
tile base 34 0 base/stone1
tile base 33 0 base/stone3
tile base 32 0 base/stone4
tile base 31 0 base/stone3
tile base 30 0 base/stone4
tile base 29 0 base/stone4
tile base 28 0 base/stone3
tile base 27 0 base/stone4
tile base 26 0 base/stone4
tile base 25 0 base/stone4
tile base 24 0 base/stone1
tile base 23 0 base/stone0
tile base 22 0 base/stone4
tile base 21 0 base/stone0
tile base 20 0 base/stone4
tile base 19 0 base/stone0
tile base 18 0 base/stone4
tile base 17 0 base/stone2
tile base 16 0 base/stone4
tile base 15 0 base/stone4
tile base 14 0 base/stone4
tile base 13 0 base/stone0
tile base 12 0 base/stone4
tile base 11 0 base/stone4
tile base 10 0 base/stone4
tile base 9 0 base/stone0
tile base 8 0 base/stone4
tile base 7 0 base/stone3
tile base 6 0 base/stone4
tile base 5 0 base/stone0
tile base 4 0 base/stone3
tile base 3 0 base/stone4
tile base 2 0 base/stone4
tile base 1 0 base/stone4
tile base 0 0 base/stone2
tile borders 23 37 borders/stone-s
tile borders 23 37 borders/stone-sw
tile wall-base 30 39 wall-base/wall
tile wall-base 29 39 wall-base/wall
tile wall-base 28 39 wall-base/wall
tile wall-base 27 39 wall-base/wall
tile wall-base 26 39 wall-base/wall
tile wall-base 39 38 wall-base/wall
tile wall-base 38 38 wall-base/wall
tile wall-base 32 38 wall-base/wall
tile wall-base 31 38 wall-base/wall
tile wall-base 25 38 wall-base/wall
tile wall-base 24 38 wall-base/wall
tile wall-base 18 38 wall-base/wall
tile wall-base 17 38 wall-base/wall
tile wall-base 16 38 wall-base/wall
tile wall-base 37 37 wall-base/wall
tile wall-base 36 37 wall-base/wall
tile wall-base 34 37 wall-base/wall
tile wall-base 33 37 wall-base/wall
tile wall-base 22 37 wall-base/wall
tile wall-base 20 37 wall-base/wall
tile wall-base 19 37 wall-base/wall
tile wall-base 15 37 wall-base/wall
tile wall-base 14 37 wall-base/wall
tile wall-base 12 37 wall-base/wall
tile wall-base 11 37 wall-base/wall
tile wall-base 10 37 wall-base/wall
tile wall-base 35 36 wall-base/wall
tile wall-base 21 36 wall-base/wall
tile wall-base 13 36 wall-base/wall
tile wall-base 9 36 wall-base/wall
tile wall-base 8 36 wall-base/wall
tile wall-base 28 35 wall-base/wall
tile wall-base 27 35 wall-base/wall
tile wall-base 7 35 wall-base/wall
tile wall-base 39 34 wall-base/wall
tile wall-base 38 34 wall-base/wall
tile wall-base 20 34 wall-base/wall
tile wall-base 18 34 wall-base/wall
tile wall-base 17 34 wall-base/wall
tile wall-base 16 34 wall-base/wall
tile wall-base 7 34 wall-base/wall
tile wall-base 6 34 wall-base/wall
tile wall-base 37 33 wall-base/wall
tile wall-base 36 33 wall-base/wall
tile wall-base 22 33 wall-base/wall
tile wall-base 21 33 wall-base/wall
tile wall-base 19 33 wall-base/wall
tile wall-base 15 33 wall-base/wall
tile wall-base 14 33 wall-base/wall
tile wall-base 5 33 wall-base/wall
tile wall-base 4 33 wall-base/wall
tile wall-base 3 33 wall-base/wall
tile wall-base 2 33 wall-base/wall
tile wall-base 36 32 wall-base/wall
tile wall-base 35 32 wall-base/wall
tile wall-base 24 32 wall-base/wall
tile wall-base 23 32 wall-base/wall
tile wall-base 14 32 wall-base/wall
tile wall-base 2 32 wall-base/wall
tile wall-base 38 31 wall-base/wall
tile wall-base 37 31 wall-base/wall
tile wall-base 26 31 wall-base/wall
tile wall-base 25 31 wall-base/wall
tile wall-base 24 31 wall-base/wall
tile wall-base 14 31 wall-base/wall
tile wall-base 8 31 wall-base/wall
tile wall-base 2 31 wall-base/wall
tile wall-base 38 30 wall-base/wall
tile wall-base 28 30 wall-base/wall
tile wall-base 23 30 wall-base/wall
tile wall-base 22 30 wall-base/wall
tile wall-base 14 30 wall-base/wall
tile wall-base 8 30 wall-base/wall
tile wall-base 2 30 wall-base/wall
tile wall-base 38 29 wall-base/wall
tile wall-base 30 29 wall-base/wall
tile wall-base 29 29 wall-base/wall
tile wall-base 22 29 wall-base/wall
tile wall-base 21 29 wall-base/wall
tile wall-base 14 29 wall-base/wall
tile wall-base 10 29 wall-base/wall
tile wall-base 9 29 wall-base/wall
tile wall-base 2 29 wall-base/wall
tile wall-base 38 28 wall-base/wall
tile wall-base 32 28 wall-base/wall
tile wall-base 31 28 wall-base/wall
tile wall-base 29 28 wall-base/wall
tile wall-base 28 28 wall-base/wall
tile wall-base 23 28 wall-base/wall
tile wall-base 13 28 wall-base/wall
tile wall-base 12 28 wall-base/wall
tile wall-base 11 28 wall-base/wall
tile wall-base 2 28 wall-base/wall
tile wall-base 38 27 wall-base/wall
tile wall-base 33 27 wall-base/wall
tile wall-base 27 27 wall-base/wall
tile wall-base 26 27 wall-base/wall
tile wall-base 25 27 wall-base/wall
tile wall-base 13 27 wall-base/wall
tile wall-base 7 27 wall-base/wall
tile wall-base 2 27 wall-base/wall
tile wall-base 38 26 wall-base/wall
tile wall-base 33 26 wall-base/wall
tile wall-base 13 26 wall-base/wall
tile wall-base 12 26 wall-base/wall
tile wall-base 7 26 wall-base/wall
tile wall-base 2 26 wall-base/wall
tile wall-base 37 25 wall-base/wall
tile wall-base 33 25 wall-base/wall
tile wall-base 32 25 wall-base/wall
tile wall-base 12 25 wall-base/wall
tile wall-base 7 25 wall-base/wall
tile wall-base 2 25 wall-base/wall
tile wall-base 37 24 wall-base/wall
tile wall-base 33 24 wall-base/wall
tile wall-base 31 24 wall-base/wall
tile wall-base 30 24 wall-base/wall
tile wall-base 12 24 wall-base/wall
tile wall-base 11 24 wall-base/wall
tile wall-base 7 24 wall-base/wall
tile wall-base 6 24 wall-base/wall
tile wall-base 4 24 wall-base/wall
tile wall-base 2 24 wall-base/wall
tile wall-base 37 23 wall-base/wall
tile wall-base 33 23 wall-base/wall
tile wall-base 29 23 wall-base/wall
tile wall-base 28 23 wall-base/wall
tile wall-base 14 23 wall-base/wall
tile wall-base 13 23 wall-base/wall
tile wall-base 5 23 wall-base/wall
tile wall-base 3 23 wall-base/wall
tile wall-base 2 23 wall-base/wall
tile wall-base 37 22 wall-base/wall
tile wall-base 33 22 wall-base/wall
tile wall-base 27 22 wall-base/wall
tile wall-base 26 22 wall-base/wall
tile wall-base 16 22 wall-base/wall
tile wall-base 15 22 wall-base/wall
tile wall-base 2 22 wall-base/wall
tile wall-base 37 21 wall-base/wall
tile wall-base 33 21 wall-base/wall
tile wall-base 25 21 wall-base/wall
tile wall-base 24 21 wall-base/wall
tile wall-base 18 21 wall-base/wall
tile wall-base 17 21 wall-base/wall
tile wall-base 2 21 wall-base/wall
tile wall-base 37 20 wall-base/wall
tile wall-base 23 20 wall-base/wall
tile wall-base 22 20 wall-base/wall
tile wall-base 20 20 wall-base/wall
tile wall-base 19 20 wall-base/wall
tile wall-base 4 20 wall-base/wall
tile wall-base 2 20 wall-base/wall
tile wall-base 37 19 wall-base/wall
tile wall-base 33 19 wall-base/wall
tile wall-base 21 19 wall-base/wall
tile wall-base 6 19 wall-base/wall
tile wall-base 5 19 wall-base/wall
tile wall-base 3 19 wall-base/wall
tile wall-base 2 19 wall-base/wall
tile wall-base 37 18 wall-base/wall
tile wall-base 34 18 wall-base/wall
tile wall-base 33 18 wall-base/wall
tile wall-base 32 18 wall-base/wall
tile wall-base 31 18 wall-base/wall
tile wall-base 30 18 wall-base/wall
tile wall-base 21 18 wall-base/wall
tile wall-base 20 18 wall-base/wall
tile wall-base 8 18 wall-base/wall
tile wall-base 7 18 wall-base/wall
tile wall-base 2 18 wall-base/wall
tile wall-base 37 17 wall-base/wall
tile wall-base 36 17 wall-base/wall
tile wall-base 35 17 wall-base/wall
tile wall-base 31 17 wall-base/wall
tile wall-base 29 17 wall-base/wall
tile wall-base 28 17 wall-base/wall
tile wall-base 22 17 wall-base/wall
tile wall-base 21 17 wall-base/wall
tile wall-base 19 17 wall-base/wall
tile wall-base 18 17 wall-base/wall
tile wall-base 10 17 wall-base/wall
tile wall-base 9 17 wall-base/wall
tile wall-base 2 17 wall-base/wall
tile wall-base 37 16 wall-base/wall
tile wall-base 27 16 wall-base/wall
tile wall-base 26 16 wall-base/wall
tile wall-base 17 16 wall-base/wall
tile wall-base 16 16 wall-base/wall
tile wall-base 12 16 wall-base/wall
tile wall-base 11 16 wall-base/wall
tile wall-base 2 16 wall-base/wall
tile wall-base 37 15 wall-base/wall
tile wall-base 28 15 wall-base/wall
tile wall-base 27 15 wall-base/wall
tile wall-base 25 15 wall-base/wall
tile wall-base 24 15 wall-base/wall
tile wall-base 15 15 wall-base/wall
tile wall-base 14 15 wall-base/wall
tile wall-base 2 15 wall-base/wall
tile wall-base 37 14 wall-base/wall
tile wall-base 29 14 wall-base/wall
tile wall-base 23 14 wall-base/wall
tile wall-base 22 14 wall-base/wall
tile wall-base 18 14 wall-base/wall
tile wall-base 13 14 wall-base/wall
tile wall-base 12 14 wall-base/wall
tile wall-base 6 14 wall-base/wall
tile wall-base 2 14 wall-base/wall
tile wall-base 37 13 wall-base/wall
tile wall-base 31 13 wall-base/wall
tile wall-base 21 13 wall-base/wall
tile wall-base 20 13 wall-base/wall
tile wall-base 19 13 wall-base/wall
tile wall-base 11 13 wall-base/wall
tile wall-base 10 13 wall-base/wall
tile wall-base 8 13 wall-base/wall
tile wall-base 7 13 wall-base/wall
tile wall-base 1 13 wall-base/wall
tile wall-base 37 12 wall-base/wall
tile wall-base 31 12 wall-base/wall
tile wall-base 20 12 wall-base/wall
tile wall-base 19 12 wall-base/wall
tile wall-base 18 12 wall-base/wall
tile wall-base 10 12 wall-base/wall
tile wall-base 9 12 wall-base/wall
tile wall-base 1 12 wall-base/wall
tile wall-base 37 11 wall-base/wall
tile wall-base 31 11 wall-base/wall
tile wall-base 30 11 wall-base/wall
tile wall-base 22 11 wall-base/wall
tile wall-base 21 11 wall-base/wall
tile wall-base 17 11 wall-base/wall
tile wall-base 10 11 wall-base/wall
tile wall-base 1 11 wall-base/wall
tile wall-base 37 10 wall-base/wall
tile wall-base 29 10 wall-base/wall
tile wall-base 28 10 wall-base/wall
tile wall-base 10 10 wall-base/wall
tile wall-base 1 10 wall-base/wall
tile wall-base 37 9 wall-base/wall
tile wall-base 27 9 wall-base/wall
tile wall-base 26 9 wall-base/wall
tile wall-base 22 9 wall-base/wall
tile wall-base 12 9 wall-base/wall
tile wall-base 11 9 wall-base/wall
tile wall-base 10 9 wall-base/wall
tile wall-base 1 9 wall-base/wall
tile wall-base 37 8 wall-base/wall
tile wall-base 25 8 wall-base/wall
tile wall-base 24 8 wall-base/wall
tile wall-base 22 8 wall-base/wall
tile wall-base 14 8 wall-base/wall
tile wall-base 13 8 wall-base/wall
tile wall-base 1 8 wall-base/wall
tile wall-base 37 7 wall-base/wall
tile wall-base 36 7 wall-base/wall
tile wall-base 26 7 wall-base/wall
tile wall-base 23 7 wall-base/wall
tile wall-base 22 7 wall-base/wall
tile wall-base 14 7 wall-base/wall
tile wall-base 13 7 wall-base/wall
tile wall-base 12 7 wall-base/wall
tile wall-base 1 7 wall-base/wall
tile wall-base 36 6 wall-base/wall
tile wall-base 35 6 wall-base/wall
tile wall-base 34 6 wall-base/wall
tile wall-base 28 6 wall-base/wall
tile wall-base 27 6 wall-base/wall
tile wall-base 21 6 wall-base/wall
tile wall-base 20 6 wall-base/wall
tile wall-base 16 6 wall-base/wall
tile wall-base 15 6 wall-base/wall
tile wall-base 13 6 wall-base/wall
tile wall-base 12 6 wall-base/wall
tile wall-base 11 6 wall-base/wall
tile wall-base 10 6 wall-base/wall
tile wall-base 1 6 wall-base/wall
tile wall-base 36 5 wall-base/wall
tile wall-base 35 5 wall-base/wall
tile wall-base 34 5 wall-base/wall
tile wall-base 33 5 wall-base/wall
tile wall-base 32 5 wall-base/wall
tile wall-base 29 5 wall-base/wall
tile wall-base 19 5 wall-base/wall
tile wall-base 18 5 wall-base/wall
tile wall-base 16 5 wall-base/wall
tile wall-base 11 5 wall-base/wall
tile wall-base 10 5 wall-base/wall
tile wall-base 9 5 wall-base/wall
tile wall-base 8 5 wall-base/wall
tile wall-base 2 5 wall-base/wall
tile wall-base 1 5 wall-base/wall
tile wall-base 36 4 wall-base/wall
tile wall-base 35 4 wall-base/wall
tile wall-base 31 4 wall-base/wall
tile wall-base 30 4 wall-base/wall
tile wall-base 19 4 wall-base/wall
tile wall-base 17 4 wall-base/wall
tile wall-base 9 4 wall-base/wall
tile wall-base 8 4 wall-base/wall
tile wall-base 7 4 wall-base/wall
tile wall-base 6 4 wall-base/wall
tile wall-base 4 4 wall-base/wall
tile wall-base 3 4 wall-base/wall
tile wall-base 38 3 wall-base/wall
tile wall-base 37 3 wall-base/wall
tile wall-base 34 3 wall-base/wall
tile wall-base 28 3 wall-base/wall
tile wall-base 8 3 wall-base/wall
tile wall-base 7 3 wall-base/wall
tile wall-base 5 3 wall-base/wall
tile wall-base 37 2 wall-base/wall
tile wall-base 36 2 wall-base/wall
tile wall-base 35 2 wall-base/wall
tile wall-base 34 2 wall-base/wall
tile wall-base 33 2 wall-base/wall
tile wall-base 32 2 wall-base/wall
tile wall-base 30 2 wall-base/wall
tile wall-base 29 2 wall-base/wall
tile wall-base 27 2 wall-base/wall
tile wall-base 26 2 wall-base/wall
tile wall-base 20 2 wall-base/wall
tile wall-base 14 2 wall-base/wall
tile wall-base 10 2 wall-base/wall
tile wall-base 9 2 wall-base/wall
tile wall-base 35 1 wall-base/wall
tile wall-base 34 1 wall-base/wall
tile wall-base 33 1 wall-base/wall
tile wall-base 32 1 wall-base/wall
tile wall-base 31 1 wall-base/wall
tile wall-base 25 1 wall-base/wall
tile wall-base 24 1 wall-base/wall
tile wall-base 23 1 wall-base/wall
tile wall-base 22 1 wall-base/wall
tile wall-base 21 1 wall-base/wall
tile wall-base 20 1 wall-base/wall
tile wall-base 19 1 wall-base/wall
tile wall-base 18 1 wall-base/wall
tile wall-base 17 1 wall-base/wall
tile wall-base 16 1 wall-base/wall
tile wall-base 15 1 wall-base/wall
tile wall-base 13 1 wall-base/wall
tile wall-base 12 1 wall-base/wall
tile wall-base 11 1 wall-base/wall
tile entity 38 39 walls/wall-stone-n-ne
tile entity 32 39 walls/wall-stone-nw-n
tile entity 31 39 walls/wall-stone-nw-n
tile entity 25 39 walls/wall-stone-n-ne
tile entity 24 39 walls/wall-stone-n-ne
tile entity 18 39 walls/wall-stone-nw-n
tile entity 17 39 walls/wall-stone-n
tile entity 16 39 walls/wall-stone-n-ne
tile entity 37 38 walls/wall-stone-n-ne
tile entity 36 38 walls/wall-stone-n-ne
tile entity 34 38 walls/wall-stone-nw-n
tile entity 33 38 walls/wall-stone-nw-n
tile entity 23 38 walls/wall-stone-ne
tile entity 22 38 walls/wall-stone-n
tile entity 20 38 walls/wall-stone-nw-n
tile entity 19 38 walls/wall-stone-nw-n
tile entity 15 38 walls/wall-stone-n-ne
tile entity 14 38 walls/wall-stone-n-ne
tile entity 12 38 walls/wall-stone-nw-n
tile entity 11 38 walls/wall-stone-n
tile entity 10 38 walls/wall-stone-n-ne
tile entity 35 37 walls/wall-stone-nw-n-ne
tile entity 23 37 walls/wall-stone-nw
tile entity 21 37 walls/wall-stone-nw-n-ne
tile entity 13 37 walls/wall-stone-nw-n-ne
tile entity 9 37 walls/wall-stone-n-ne
tile entity 8 37 walls/wall-stone-n-ne
tile entity 28 36 walls/wall-stone-nw-n
tile entity 28 36 features/jar-small
tile entity 27 36 walls/wall-stone-n
tile entity 26 36 walls/wall-stone-ne
tile entity 11 36 features/coffin
tile entity 10 36 features/coffin
tile entity 7 36 walls/wall-stone-n-ne
tile entity 6 36 walls/wall-stone-ne
tile entity 38 35 walls/wall-stone-n-ne
tile entity 29 35 walls/wall-stone-nw
tile entity 29 35 features/jar-large
tile entity 26 35 features/jar-large
tile entity 20 35 walls/wall-stone-n
tile entity 18 35 walls/wall-stone-nw-n
tile entity 17 35 walls/wall-stone-n
tile entity 16 35 walls/wall-stone-n-ne
tile entity 9 35 features/coffin
tile entity 8 35 features/coffin
tile entity 6 35 walls/wall-stone-n-ne
tile entity 37 34 walls/wall-stone-n-ne
tile entity 36 34 walls/wall-stone-n-ne
tile entity 29 34 features/lantern-lit
tile entity 27 34 features/jar-small
tile entity 22 34 walls/wall-stone-nw-n
tile entity 21 34 walls/wall-stone-nw-n
tile entity 19 34 walls/wall-stone-nw-n-ne
tile entity 15 34 walls/wall-stone-n-ne
tile entity 14 34 walls/wall-stone-n-ne
tile entity 5 34 walls/wall-stone-n-ne
tile entity 4 34 walls/wall-stone-nw-n-ne
tile entity 3 34 walls/wall-stone-n
tile entity 2 34 walls/wall-stone-n-ne
tile entity 35 33 walls/wall-stone-n-ne
tile entity 34 33 walls/wall-stone-ne
tile entity 24 33 walls/wall-stone-nw-n
tile entity 23 33 walls/wall-stone-nw-n
tile entity 13 33 walls/wall-stone-ne
tile entity 1 33 walls/wall-stone-ne
tile entity 38 32 walls/wall-stone-nw-n
tile entity 37 32 walls/wall-stone-nw-n
tile entity 33 32 features/lantern-lit
tile entity 26 32 walls/wall-stone-nw-n
tile entity 25 32 walls/wall-stone-nw-n
tile entity 8 32 walls/wall-stone-n
tile entity 39 31 walls/wall-stone-nw
tile entity 28 31 walls/wall-stone-n
tile entity 27 31 walls/wall-stone-nw
tile entity 23 31 walls/wall-stone-n-ne
tile entity 22 31 walls/wall-stone-n-ne
tile entity 9 31 walls/wall-stone-nw
tile entity 7 31 walls/wall-stone-ne
tile entity 37 30 features/jar-large
tile entity 30 30 walls/wall-stone-nw-n
tile entity 29 30 walls/wall-stone-nw-n
tile entity 27 30 walls/wall-stone-ne
tile entity 21 30 walls/wall-stone-n-ne
tile entity 20 30 walls/wall-stone-ne
tile entity 10 30 walls/wall-stone-nw-n
tile entity 10 30 features/coffin
tile entity 9 30 walls/wall-stone-nw-n
tile entity 9 30 features/lantern-lit
tile entity 3 30 features/lantern
tile entity 37 29 features/coffin
tile entity 32 29 walls/wall-stone-nw-n
tile entity 31 29 walls/wall-stone-nw-n
tile entity 28 29 walls/wall-stone-n-ne
tile entity 24 29 walls/wall-stone-nw
tile entity 23 29 walls/wall-stone-nw-n
tile entity 20 29 features/dragon-statue
tile entity 13 29 walls/wall-stone-n-ne
tile entity 13 29 features/jar-small
tile entity 12 29 walls/wall-stone-nw-n-ne
tile entity 12 29 features/coffin
tile entity 11 29 walls/wall-stone-nw-n
tile entity 11 29 features/coffin
tile entity 37 28 features/coffin
tile entity 34 28 walls/wall-stone-nw
tile entity 33 28 walls/wall-stone-nw-n
tile entity 27 28 walls/wall-stone-n-ne
tile entity 26 28 walls/wall-stone-nw-n-ne
tile entity 25 28 walls/wall-stone-n
tile entity 24 28 walls/wall-stone-ne
tile entity 21 28 features/lantern-lit
tile entity 8 28 walls/wall-stone-nw
tile entity 7 28 walls/wall-stone-n
tile entity 6 28 walls/wall-stone-ne
tile entity 37 27 features/coffin
tile entity 12 27 walls/wall-stone-n-ne
tile entity 37 26 walls/wall-stone-n-ne
tile entity 36 26 walls/wall-stone-ne
tile entity 32 26 walls/wall-stone-n-ne
tile entity 26 26 features/dragon-statue
tile entity 25 26 features/lantern-lit
tile entity 11 26 walls/wall-stone-ne
tile entity 31 25 walls/wall-stone-n-ne
tile entity 30 25 walls/wall-stone-n-ne
tile entity 11 25 walls/wall-stone-n-ne
tile entity 10 25 walls/wall-stone-ne
tile entity 6 25 walls/wall-stone-n-ne
tile entity 4 25 walls/wall-stone-n
tile entity 29 24 walls/wall-stone-n-ne
tile entity 28 24 walls/wall-stone-n-ne
tile entity 15 24 features/dragon-statue
tile entity 14 24 walls/wall-stone-nw-n
tile entity 13 24 walls/wall-stone-nw-n
tile entity 13 24 features/jar-large
tile entity 5 24 walls/wall-stone-nw-n-ne
tile entity 3 24 walls/wall-stone-nw-n-ne
tile entity 27 23 walls/wall-stone-n-ne
tile entity 26 23 walls/wall-stone-n-ne
tile entity 16 23 walls/wall-stone-nw-n
tile entity 15 23 walls/wall-stone-nw-n
tile entity 12 23 features/coffin
tile entity 28 22 features/coffin
tile entity 25 22 walls/wall-stone-n-ne
tile entity 24 22 walls/wall-stone-n-ne
tile entity 18 22 walls/wall-stone-nw-n
tile entity 17 22 walls/wall-stone-nw-n
tile entity 14 22 features/coffin
tile entity 13 22 features/coffin
tile entity 27 21 features/coffin
tile entity 26 21 features/coffin
tile entity 23 21 walls/wall-stone-n-ne
tile entity 22 21 walls/wall-stone-n-ne
tile entity 21 21 features/dragon-statue
tile entity 20 21 walls/wall-stone-nw-n
tile entity 19 21 walls/wall-stone-nw-n
tile entity 16 21 features/coffin
tile entity 15 21 features/coffin
tile entity 10 21 features/bars-se-nw
tile entity 9 21 features/bars-se-nw
tile entity 4 21 walls/wall-stone-n
tile entity 34 20 walls/wall-stone-nw
tile entity 33 20 walls/wall-stone-n
tile entity 32 20 walls/wall-stone-ne
tile entity 25 20 features/coffin
tile entity 24 20 features/coffin
tile entity 21 20 walls/wall-stone-nw-n-ne
tile entity 21 20 features/jar-large
tile entity 12 20 features/bars-se-nw
tile entity 11 20 features/bars-se-nw
tile entity 6 20 walls/wall-stone-nw-n
tile entity 6 20 features/coffin
tile entity 5 20 walls/wall-stone-nw-n
tile entity 3 20 walls/wall-stone-nw-n-ne
tile entity 34 19 walls/wall-stone-nw-n
tile entity 32 19 walls/wall-stone-nw-n-ne
