size 30 30
tileset outdoor
visibilityRadius 10
unexplored


encounter "fareach_farmers" 7 6
encounter "fareach_north" 21 9
encounter "fareach_south" 11 14
encounter "fareach_east" 22 17

item 1 "workbench" 18 14
tile borders 0 15 borders/grass-n-ne-se
tile borders 19 14 borders/path-s-sw
tile borders 18 14 borders/path-sw-nw-n
tile borders 18 14 borders/path-s-sw
tile borders 10 14 borders/path-se
tile borders 10 14 borders/path-se-s
tile borders 9 14 borders/path-se
tile borders 9 14 borders/path-se-s
tile borders 19 13 borders/path-nw
tile borders 12 13 borders/path-se
tile borders 12 13 borders/path-se-s
tile borders 11 13 borders/path-se
tile borders 11 13 borders/path-se-s
tile borders 19 12 borders/path-sw-nw
tile borders 14 12 borders/path-se
tile borders 14 12 borders/path-se-s
tile borders 13 12 borders/path-se
tile borders 13 12 borders/path-se-s
tile borders 20 11 borders/path-nw
tile borders 20 11 borders/path-nw-n
tile borders 19 11 borders/path-sw-nw
tile borders 19 11 borders/path-sw-nw-n
tile borders 15 11 borders/path-ne-se-s
tile borders 15 11 borders/path-n
tile borders 15 11 borders/path-n-ne-se
tile borders 14 11 borders/path-n
tile borders 14 11 borders/path-n-ne
tile borders 6 11 borders/grass-se
tile borders 6 11 borders/grass-se-s
tile borders 6 11 borders/grass-se-s-sw
tile borders 22 10 borders/path-nw
tile borders 22 10 borders/path-nw-n
tile borders 21 10 borders/path-nw
tile borders 21 10 borders/path-nw-n
tile borders 18 10 borders/path-se
tile borders 18 10 borders/path-se-s
tile borders 17 10 borders/path-se
tile borders 17 10 borders/path-se-s
tile borders 17 10 borders/path-se-s-sw
tile borders 16 10 borders/path-s-sw
tile borders 13 10 borders/path-n
tile borders 13 10 borders/path-n-ne
tile borders 12 10 borders/path-n
tile borders 12 10 borders/path-n-ne
tile borders 8 10 borders/grass-se
tile borders 8 10 borders/grass-se-s
tile borders 7 10 borders/grass-se
tile borders 7 10 borders/grass-se-s
tile borders 5 10 borders/grass-s-sw
tile borders 4 10 borders/grass-s-sw
tile borders 24 9 borders/path-nw
tile borders 24 9 borders/path-nw-n
tile borders 23 9 borders/path-nw
tile borders 23 9 borders/path-nw-n
tile borders 20 9 borders/path-se
tile borders 20 9 borders/path-se-s
tile borders 19 9 borders/path-se
tile borders 19 9 borders/path-se-s
tile borders 15 9 borders/path-s-sw
tile borders 14 9 borders/path-s-sw
tile borders 11 9 borders/path-n
tile borders 11 9 borders/path-n-ne
tile borders 10 9 borders/path-n
tile borders 10 9 borders/path-n-ne
tile borders 9 9 borders/grass-n
tile borders 9 9 borders/grass-n-ne-se
tile borders 9 9 borders/grass-ne-se-s
tile borders 8 9 borders/grass-n
tile borders 8 9 borders/grass-n-ne
tile borders 3 9 borders/grass-s-sw
tile borders 2 9 borders/grass-sw-nw-n
tile borders 2 9 borders/grass-s-sw
tile borders 26 8 borders/path-nw
tile borders 25 8 borders/path-nw
tile borders 25 8 borders/path-nw-n
tile borders 22 8 borders/path-se
tile borders 22 8 borders/path-se-s
tile borders 21 8 borders/path-se
tile borders 21 8 borders/path-se-s
tile borders 13 8 borders/path-s-sw
tile borders 12 8 borders/path-s-sw
tile borders 9 8 borders/path-n
tile borders 9 8 borders/path-n-ne
tile borders 8 8 borders/pathgrass-n
tile borders 8 8 borders/path-ne
tile borders 7 8 borders/grass-n
tile borders 7 8 borders/grass-n-ne
tile borders 6 8 borders/grass-n
tile borders 6 8 borders/grass-n-ne
tile borders 4 8 borders/grass-nw
tile borders 4 8 borders/grass-nw-n
tile borders 3 8 borders/grass-nw
tile borders 3 8 borders/grass-nw-n
tile borders 26 7 borders/path-sw
tile borders 24 7 borders/path-se
tile borders 24 7 borders/path-se-s
tile borders 23 7 borders/path-se
tile borders 23 7 borders/path-se-s
tile borders 14 7 borders/grass-se
tile borders 14 7 borders/grass-se-s
tile borders 13 7 borders/grass-se
tile borders 13 7 borders/grass-se-s
tile borders 13 7 borders/grass-se-s-sw
tile borders 12 7 borders/grass-s-sw
tile borders 11 7 borders/path-s-sw
tile borders 10 7 borders/path-s-sw
tile borders 9 7 borders/pathgrass-nw
tile borders 8 7 borders/path-se
tile borders 7 7 borders/pathgrass-n
tile borders 7 7 borders/pathgrass-n-ne
tile borders 6 7 borders/pathgrass-n
tile borders 6 7 borders/pathgrass-n-ne
tile borders 5 7 borders/grass-nw
tile borders 5 7 borders/grass-nw-n-ne
tile borders 25 6 borders/path-s
tile borders 16 6 borders/grass-n
tile borders 16 6 borders/grass-n-ne-se
tile borders 16 6 borders/grass-ne-se-s
tile borders 15 6 borders/grass-se
tile borders 15 6 borders/grass-se-s
tile borders 11 6 borders/grass-s-sw
tile borders 10 6 borders/grass-s-sw
tile borders 9 6 borders/path-s
tile borders 9 6 borders/pathgrass-sw
tile borders 8 6 borders/pathgrass-s-sw
tile borders 5 6 borders/pathgrass-n
tile borders 5 6 borders/pathgrass-n-ne
tile borders 4 6 borders/pathgrass-n
tile borders 4 6 borders/pathgrass-n-ne
tile borders 15 5 borders/grass-n
tile borders 15 5 borders/grass-n-ne
tile borders 14 5 borders/grass-n-ne
tile borders 14 5 borders/grass-n
tile borders 9 5 borders/grass-s-sw
tile borders 8 5 borders/grass-s-sw
tile borders 7 5 borders/pathgrass-s-sw
tile borders 6 5 borders/pathgrass-s-sw
tile borders 3 5 borders/pathgrass-n
tile borders 3 5 borders/pathgrass-n-ne
tile borders 2 5 borders/pathgrass-n
tile borders 2 5 borders/pathgrass-n-ne
tile borders 13 4 borders/grass-n-ne
tile borders 13 4 borders/grass-n
tile borders 12 4 borders/grass-n
tile borders 12 4 borders/grass-n-ne
tile borders 7 4 borders/grass-s-sw
tile borders 6 4 borders/grass-s-sw
tile borders 5 4 borders/pathgrass-s-sw
tile borders 4 4 borders/pathgrass-s-sw
tile borders 1 4 borders/pathgrass-n-ne
tile borders 1 4 borders/pathgrass-n
tile borders 11 3 borders/grass-n-ne
tile borders 11 3 borders/grass-n
tile borders 10 3 borders/grass-n
tile borders 10 3 borders/grass-n-ne
tile borders 5 3 borders/grass-s-sw
tile borders 4 3 borders/grass-s-sw
tile borders 4 3 borders/grass-sw-nw-n
tile borders 3 3 borders/pathgrass-s-sw
tile borders 2 3 borders/pathgrass-s-sw
tile borders 9 2 borders/grass-n
tile borders 9 2 borders/grass-n-ne
tile borders 8 2 borders/grass-n-ne
tile borders 8 2 borders/grass-n
tile borders 6 2 borders/grass-nw
tile borders 6 2 borders/grass-nw-n
tile borders 5 2 borders/grass-nw
tile borders 5 2 borders/grass-nw-n
tile borders 1 2 borders/pathgrass-s-sw
tile borders 7 1 borders/grass-nw
tile borders 7 1 borders/grass-nw-n-ne
tile wall-base 22 22 wall-base/building
tile wall-base 24 21 wall-base/building
tile wall-base 23 21 wall-base/building
tile wall-base 22 21 wall-base/building
tile wall-base 21 21 wall-base/building
tile wall-base 25 20 wall-base/building
tile wall-base 24 20 wall-base/building
tile wall-base 23 20 wall-base/building
tile wall-base 22 20 wall-base/building
tile wall-base 23 19 wall-base/building
tile wall-base 20 19 wall-base/wall
tile wall-base 19 19 wall-base/wall
tile wall-base 18 19 wall-base/wall
tile wall-base 10 19 wall-base/building
tile wall-base 21 18 wall-base/wall
tile wall-base 20 18 wall-base/wall
tile wall-base 19 18 wall-base/wall
tile wall-base 18 18 wall-base/wall
tile wall-base 17 18 wall-base/wall
tile wall-base 16 18 wall-base/wall
tile wall-base 11 18 wall-base/building
tile wall-base 10 18 wall-base/building
tile wall-base 9 18 wall-base/building
tile wall-base 8 18 wall-base/building
tile wall-base 19 17 wall-base/wall
tile wall-base 18 17 wall-base/wall
tile wall-base 17 17 wall-base/wall
tile wall-base 14 17 wall-base/building
tile wall-base 13 17 wall-base/building
tile wall-base 12 17 wall-base/building
tile wall-base 11 17 wall-base/building
tile wall-base 10 17 wall-base/building
tile wall-base 9 17 wall-base/building
tile wall-base 13 16 wall-base/building
tile wall-base 12 16 wall-base/building
tile wall-base 11 16 wall-base/building
tile wall-base 4 16 wall-base/building
tile wall-base 24 15 wall-base/building
tile wall-base 22 15 wall-base/building
tile wall-base 6 15 wall-base/building
tile wall-base 5 15 wall-base/building
tile wall-base 4 15 wall-base/building
tile wall-base 3 15 wall-base/building
tile wall-base 2 15 wall-base/building
tile wall-base 25 14 wall-base/building
tile wall-base 24 14 wall-base/building
tile wall-base 23 14 wall-base/building
tile wall-base 22 14 wall-base/building
tile wall-base 21 14 wall-base/building
tile wall-base 20 14 wall-base/building
tile wall-base 7 14 wall-base/building
tile wall-base 6 14 wall-base/building
tile wall-base 5 14 wall-base/building
tile wall-base 4 14 wall-base/building
tile wall-base 3 14 wall-base/building
tile wall-base 23 13 wall-base/building
tile wall-base 22 13 wall-base/building
tile wall-base 21 13 wall-base/building
tile wall-base 20 13 wall-base/building
tile wall-base 10 13 wall-base/building
tile wall-base 24 12 wall-base/building
tile wall-base 21 12 wall-base/building
tile wall-base 12 12 wall-base/building
tile wall-base 11 12 wall-base/building
tile wall-base 10 12 wall-base/building
tile wall-base 9 12 wall-base/building
tile wall-base 8 12 wall-base/building
tile wall-base 25 11 wall-base/building
tile wall-base 24 11 wall-base/building
tile wall-base 23 11 wall-base/building
tile wall-base 22 11 wall-base/building
tile wall-base 13 11 wall-base/building
tile wall-base 12 11 wall-base/building
tile wall-base 11 11 wall-base/building
tile wall-base 10 11 wall-base/building
tile wall-base 9 11 wall-base/building
tile wall-base 26 10 wall-base/building
tile wall-base 23 10 wall-base/building
tile wall-base 11 10 wall-base/building
tile wall-base 28 9 wall-base/building
tile wall-base 27 9 wall-base/building
tile wall-base 26 9 wall-base/building
tile wall-base 25 9 wall-base/building
tile wall-base 18 9 wall-base/building
tile wall-base 17 9 wall-base/building
tile wall-base 16 9 wall-base/building
tile wall-base 27 8 wall-base/building
tile wall-base 19 8 wall-base/building
tile wall-base 18 8 wall-base/building
tile wall-base 17 8 wall-base/building
tile wall-base 16 8 wall-base/building
tile wall-base 15 8 wall-base/building
tile wall-base 22 7 wall-base/building
tile wall-base 19 7 wall-base/building
tile wall-base 18 7 wall-base/building
tile wall-base 17 7 wall-base/building
tile wall-base 24 6 wall-base/building
tile wall-base 23 6 wall-base/building
tile wall-base 22 6 wall-base/building
tile wall-base 21 6 wall-base/building
tile wall-base 23 5 wall-base/building
tile entity 14 29 features/shrub01
tile entity 10 29 features/shrub02
tile entity 8 29 features/shrub03
tile entity 6 29 features/shrub04
tile entity 2 29 features/shrub01
tile entity 28 28 features/shrub05
tile entity 25 28 features/shrub06
tile entity 23 28 features/shrub05
tile entity 22 28 features/shrub02
tile entity 14 28 features/shrub01
tile entity 13 28 features/shrub03
tile entity 11 28 features/shrub03
tile entity 8 28 features/shrub02
tile entity 6 28 features/shrub01
tile entity 2 28 features/shrub04
tile entity 1 28 features/shrub02
tile entity 27 27 features/shrub06
tile entity 21 27 features/shrub01
tile entity 20 27 features/shrub01
tile entity 13 27 features/shrub01
tile entity 7 27 features/shrub04
tile entity 4 27 features/shrub05
tile entity 3 27 features/shrub04
tile entity 28 26 features/shrub03
tile entity 27 26 features/shrub06
tile entity 26 26 features/shrub06
tile entity 25 26 features/shrub06
tile entity 24 26 features/shrub01
tile entity 20 26 features/shrub04
tile entity 9 26 features/shrub06
tile entity 8 26 features/shrub06
tile entity 2 26 features/shrub02
tile entity 28 25 features/shrub06
tile entity 27 25 features/foliage01
tile entity 22 25 features/shrub04
tile entity 4 25 features/shrub02
tile entity 28 24 features/shrub06
tile entity 27 24 features/shrub02
tile entity 26 24 features/shrub06
tile entity 24 24 features/foliage01
tile entity 20 24 features/shrub04
tile entity 19 24 features/foliage02
tile entity 18 24 features/foliage03
tile entity 4 24 features/shrub02
tile entity 2 24 features/shrub06
tile entity 28 23 features/shrub06
tile entity 26 23 features/shrub06
tile entity 25 23 features/shrub06
tile entity 19 23 features/shrub03
tile entity 18 23 features/shrub02
tile entity 12 23 features/shrub04
tile entity 3 23 features/shrub06
tile entity 2 23 features/shrub03
tile entity 27 22 features/shrub01
tile entity 26 22 features/shrub05
tile entity 22 22 walls/building03
tile entity 13 22 features/shrub02
tile entity 10 22 features/shrub05
tile entity 3 22 features/shrub03
tile entity 2 22 features/shrub04
tile entity 24 21 walls/building02
tile entity 24 21 doorsAndWindows/roof-window-se
tile entity 23 21 walls/building02
tile entity 23 21 doorsAndWindows/roof-window-se
tile entity 23 21 doorsAndWindows/window-se
tile entity 21 21 walls/building01
tile entity 21 21 doorsAndWindows/roof-window-sw
tile entity 13 21 features/foliage04
tile entity 11 21 features/foliage01
tile entity 25 20 walls/building02
tile entity 25 20 doorsAndWindows/window-se
tile entity 22 20 walls/building01
tile entity 20 20 walls/wall-stone-nw-n
tile entity 19 20 walls/wall-stone-n
tile entity 18 20 walls/wall-stone-n-ne
tile entity 18 20 features/barrels
tile entity 6 20 features/foliage02
tile entity 22 19 walls/wall-stone-nw
tile entity 21 19 walls/wall-stone-nw-n
tile entity 17 19 walls/wall-stone-n-ne
tile entity 17 19 features/barrel
tile entity 16 19 walls/wall-stone-n-ne
tile entity 10 19 walls/building03
tile entity 4 19 features/shrub06
tile entity 28 18 features/shrub06
tile entity 15 18 walls/wall-stone-ne
tile entity 11 18 walls/building02
tile entity 11 18 doorsAndWindows/roof-window-se
tile entity 9 18 walls/building01
tile entity 9 18 doorsAndWindows/window-sw
tile entity 8 18 walls/building01
tile entity 8 18 doorsAndWindows/roof-window-sw
tile entity 4 18 features/foliage02
tile entity 3 18 features/shrub02
tile entity 27 17 features/shrub05
tile entity 26 17 features/foliage04
tile entity 14 17 walls/building02
tile entity 14 17 doorsAndWindows/roof-window-se
tile entity 13 17 walls/building03
tile entity 12 17 walls/building04
tile entity 11 17 walls/building02
tile entity 3 17 features/shrub05
tile entity 28 16 features/shrub03
tile entity 27 16 features/shrub06
tile entity 25 16 features/foliage04
tile entity 16 16 features/well
tile entity 4 16 walls/building03
tile entity 28 15 features/shrub01
tile entity 27 15 features/shrub05
tile entity 24 15 walls/building03
tile entity 22 15 walls/building03
tile entity 6 15 walls/building02
tile entity 6 15 doorsAndWindows/door-se
tile entity 5 15 walls/building02
tile entity 5 15 doorsAndWindows/roof-window2-se
tile entity 5 15 doorsAndWindows/window-bay-se
tile entity 3 15 walls/building01
tile entity 3 15 doorsAndWindows/roof-window-sw
tile entity 3 15 doorsAndWindows/window-bay-sw
tile entity 2 15 walls/building01
tile entity 2 15 doorsAndWindows/window-bay-sw
tile entity 1 15 features/shrub03
tile entity 27 14 features/shrub01
tile entity 25 14 walls/building02
tile entity 25 14 doorsAndWindows/roof-window-se
tile entity 23 14 walls/building04
tile entity 23 14 doorsAndWindows/roof-window-se
tile entity 21 14 walls/building01
tile entity 21 14 doorsAndWindows/door-sw
tile entity 20 14 walls/building01
tile entity 20 14 doorsAndWindows/roof-window-sw
tile entity 20 14 doorsAndWindows/window-bay-sw
tile entity 7 14 walls/building02
tile entity 7 14 doorsAndWindows/roof-window-se
tile entity 2 14 features/foliage01
tile entity 1 14 features/shrub01
tile entity 28 13 features/shrub04
tile entity 27 13 features/shrub01
tile entity 20 13 walls/building01
tile entity 18 13 features/anvil
tile entity 11 13 features/box01
tile entity 10 13 walls/building03
tile entity 5 13 features/barrels
tile entity 1 13 features/shrub06
tile entity 28 12 features/shrub02
tile entity 24 12 walls/building03
tile entity 20 12 features/crate
tile entity 12 12 walls/building02
tile entity 12 12 doorsAndWindows/door-se
tile entity 11 12 walls/building02
tile entity 11 12 doorsAndWindows/roof-window2-se
tile entity 11 12 doorsAndWindows/window-se
tile entity 9 12 walls/building01
tile entity 9 12 doorsAndWindows/roof-window-sw
tile entity 9 12 doorsAndWindows/window-sw
tile entity 8 12 walls/building01
tile entity 3 12 features/shrub05
tile entity 2 12 features/shrub03
tile entity 1 12 features/shrub01
tile entity 28 11 features/shrub01
tile entity 25 11 walls/building02
tile entity 25 11 doorsAndWindows/roof-window-se
tile entity 25 11 doorsAndWindows/window-se
tile entity 23 11 walls/building01
tile entity 23 11 doorsAndWindows/window-bay-sw
tile entity 22 11 walls/building01
tile entity 22 11 doorsAndWindows/roof-window-sw
tile entity 22 11 doorsAndWindows/window-bay-sw
tile entity 13 11 walls/building02
tile entity 13 11 doorsAndWindows/roof-window-se
tile entity 1 11 features/shrub04
tile entity 28 10 features/shrub06
tile entity 27 10 features/foliage02
tile entity 26 10 walls/building03
tile entity 1 10 features/shrub05
tile entity 28 9 walls/building02
tile entity 27 9 walls/building02
tile entity 27 9 doorsAndWindows/roof-window-se
tile entity 27 9 doorsAndWindows/window-se
tile entity 25 9 walls/building01
tile entity 25 9 doorsAndWindows/roof-window-sw
tile entity 25 9 doorsAndWindows/window-bay-sw
tile entity 18 9 walls/building02
tile entity 18 9 doorsAndWindows/door-se
tile entity 17 9 walls/building03
tile entity 16 9 walls/building01
tile entity 16 9 doorsAndWindows/roof-window-sw
tile entity 16 9 doorsAndWindows/window-sw
tile entity 28 8 features/shrub05
tile entity 20 8 features/box02
tile entity 19 8 walls/building02
tile entity 19 8 doorsAndWindows/roof-window2-se
tile entity 19 8 doorsAndWindows/window-se
tile entity 15 8 walls/building01
tile entity 1 8 features/shrub01
tile entity 29 7 features/shrub02
tile entity 28 7 features/shrub04
tile entity 22 7 walls/building03
tile entity 19 7 walls/building02
tile entity 1 7 features/shrub06
tile entity 28 6 features/shrub04
tile entity 27 6 features/foliage01
tile entity 24 6 walls/building02
tile entity 24 6 doorsAndWindows/roof-window-se
tile entity 23 6 walls/building02
tile entity 23 6 doorsAndWindows/roof-window-se
tile entity 23 6 doorsAndWindows/door-se
tile entity 23 6 doorsAndWindows/window-se
tile entity 21 6 walls/building01
tile entity 20 6 features/barrels
tile entity 3 6 features/shrub03
tile entity 27 5 features/shrub04
tile entity 21 5 features/barrels
tile entity 19 5 features/firewood1
tile entity 18 5 features/chopblock
tile entity 1 5 features/shrub04
tile entity 27 4 features/shrub04
tile entity 19 4 features/firewood1
tile entity 27 3 features/shrub06
tile entity 26 3 features/shrub01
tile entity 25 3 features/foliage02
tile entity 20 3 features/shrub04
tile entity 18 3 features/shrub02
tile entity 16 3 features/shrub03
tile entity 15 3 features/foliage03
tile entity 14 3 features/foliage03
tile entity 27 2 features/shrub04
tile entity 26 2 features/shrub06
tile entity 25 2 features/shrub03
tile entity 24 2 features/shrub02
tile entity 23 2 features/shrub05
tile entity 22 2 features/shrub06
tile entity 21 2 features/shrub02
tile entity 20 2 features/shrub05
tile entity 18 2 features/shrub02
tile entity 17 2 features/shrub02
tile entity 15 2 features/shrub05
tile entity 14 2 features/shrub05
tile entity 13 2 features/shrub06
tile entity 12 2 features/shrub01
tile entity 10 2 features/foliage01
tile entity 2 2 features/shrub04
tile entity 25 1 features/shrub01
tile entity 20 1 features/shrub04
tile entity 13 1 features/shrub04
tile entity 11 1 features/shrub05
tile entity 10 1 features/shrub06
tile entity 8 1 features/shrub03
tile entity 6 1 features/shrub02
tile entity 4 1 features/shrub05
tile entity 3 1 features/foliage02
tile entity 2 1 features/shrub05
tile entity 9 0 features/shrub01
tile entity 7 0 features/shrub04
tile entity 6 0 features/shrub02
tile entity 4 0 features/shrub02
tile ceiling 12 29 trees/treetall04
tile ceiling 27 28 trees/treetall04
tile ceiling 26 28 trees/tree02
tile ceiling 24 28 trees/treetall02
tile ceiling 21 28 trees/tree02
tile ceiling 15 28 trees/tree01
tile ceiling 12 28 trees/tree02
tile ceiling 10 28 trees/treetall01
tile ceiling 9 28 trees/deadtree01
tile ceiling 7 28 trees/tree04
tile ceiling 28 27 trees/tree03
tile ceiling 22 27 trees/treetall01
tile ceiling 14 27 trees/tree04
tile ceiling 11 27 trees/treetall01
tile ceiling 8 27 trees/tree03
tile ceiling 1 27 trees/tree02
tile ceiling 23 26 trees/treetall04
tile ceiling 16 26 trees/tree03
tile ceiling 5 26 trees/treetall02
tile ceiling 4 26 trees/tree02
tile ceiling 3 26 trees/tree03
tile ceiling 25 25 trees/treetall01
tile ceiling 21 25 trees/treetall01
tile ceiling 3 25 trees/tree03
tile ceiling 1 25 trees/treetall02
tile ceiling 7 24 trees/tree04
tile ceiling 1 24 trees/treetall01
tile ceiling 27 23 trees/treetall01
tile ceiling 17 23 trees/treetall01
tile ceiling 11 23 trees/treetall01
tile ceiling 4 23 trees/tree01
tile ceiling 1 23 trees/tree01
tile ceiling 22 22 ceiling/building-roof-04
tile ceiling 15 22 trees/deadtree04
tile ceiling 12 22 trees/tree03
tile ceiling 1 22 trees/deadtree01
tile ceiling 27 21 trees/tree01
tile ceiling 22 21 ceiling/building-roof-01
tile ceiling 21 21 ceiling/building-roof-04
tile ceiling 3 21 trees/treetall02
tile ceiling 24 20 ceiling/building-roof-01
tile ceiling 24 20 ceiling/building-roof-05
tile ceiling 23 20 ceiling/building-roof-01
tile ceiling 22 20 ceiling/building-roof-02
tile ceiling 22 20 ceiling/building-roof-04
tile ceiling 21 20 ceiling/building-roof-02
tile ceiling 23 19 ceiling/building-roof-01
tile ceiling 23 19 ceiling/building-roof-05
tile ceiling 22 19 ceiling/building-roof-02
tile ceiling 22 19 ceiling/building-roof-03
tile ceiling 10 19 ceiling/building-roof-04
tile ceiling 5 19 trees/treetall03
tile ceiling 22 18 ceiling/wall-stone-sw2
tile ceiling 10 18 ceiling/building-roof-01
tile ceiling 10 18 ceiling/building-roof-05
tile ceiling 9 18 ceiling/building-roof-04
tile ceiling 8 18 ceiling/building-roof-04
tile ceiling 2 18 trees/tree01
tile ceiling 28 17 trees/treetall04
tile ceiling 21 17 ceiling/wall-stone-s-sw
tile ceiling 20 17 ceiling/wall-stone-s-sw
tile ceiling 16 17 ceiling/wall-stone-se-s
tile ceiling 15 17 ceiling/wall-stone-se2
tile ceiling 13 17 ceiling/building-roof-04
tile ceiling 12 17 ceiling/building-roof-05
tile ceiling 10 17 ceiling/building-roof-05
tile ceiling 10 17 ceiling/building-roof-01
tile ceiling 9 17 ceiling/building-roof-01
tile ceiling 8 17 ceiling/building-roof-02
tile ceiling 19 16 ceiling/wall-stone-s-sw
tile ceiling 18 16 ceiling/wall-stone-s
tile ceiling 17 16 ceiling/wall-stone-se-s
tile ceiling 13 16 ceiling/building-roof-05
tile ceiling 13 16 ceiling/building-roof-01
tile ceiling 12 16 ceiling/building-roof-05
tile ceiling 12 16 ceiling/building-roof-01
tile ceiling 11 16 ceiling/building-roof-05
tile ceiling 11 16 ceiling/building-roof-01
tile ceiling 10 16 ceiling/building-roof-02
tile ceiling 9 16 ceiling/building-roof-02
tile ceiling 4 16 ceiling/building-roof-04
tile ceiling 24 15 ceiling/building-roof-04
tile ceiling 22 15 ceiling/building-roof-04
tile ceiling 11 15 ceiling/building-roof-02
tile ceiling 11 15 ceiling/building-roof-03
tile ceiling 4 15 ceiling/building-roof-01
tile ceiling 3 15 ceiling/building-roof-04
tile ceiling 2 15 ceiling/building-roof-04
tile ceiling 28 14 trees/tree03
tile ceiling 24 14 ceiling/building-roof-01
tile ceiling 24 14 ceiling/building-roof-05
tile ceiling 22 14 ceiling/building-roof-05
tile ceiling 22 14 ceiling/building-roof-01
tile ceiling 21 14 ceiling/building-roof-04
tile ceiling 20 14 ceiling/building-roof-04
tile ceiling 6 14 ceiling/building-roof-01
tile ceiling 6 14 ceiling/building-roof-05
tile ceiling 5 14 ceiling/building-roof-01
tile ceiling 4 14 ceiling/building-roof-01
tile ceiling 4 14 ceiling/building-roof-05
tile ceiling 3 14 ceiling/building-roof-01
tile ceiling 2 14 ceiling/building-roof-02
tile ceiling 23 13 ceiling/building-roof-05
tile ceiling 23 13 ceiling/building-roof-01
tile ceiling 22 13 ceiling/building-roof-01
tile ceiling 22 13 ceiling/building-roof-05
tile ceiling 21 13 ceiling/building-roof-01
tile ceiling 20 13 ceiling/building-roof-04
tile ceiling 20 13 ceiling/building-roof-02
tile ceiling 10 13 ceiling/building-roof-04
tile ceiling 5 13 ceiling/building-roof-03
tile ceiling 5 13 ceiling/building-roof-02
tile ceiling 3 13 ceiling/building-roof-02
tile ceiling 3 13 ceiling/building-roof-03
tile ceiling 2 13 trees/treetall01
tile ceiling 27 12 trees/tree04
tile ceiling 24 12 ceiling/building-roof-04
tile ceiling 21 12 ceiling/building-roof-01
tile ceiling 21 12 ceiling/building-roof-05
tile ceiling 20 12 ceiling/building-roof-03
tile ceiling 20 12 ceiling/building-roof-02
tile ceiling 10 12 ceiling/building-roof-01
tile ceiling 9 12 ceiling/building-roof-04
tile ceiling 8 12 ceiling/building-roof-05
tile ceiling 8 12 ceiling/building-roof-04
tile ceiling 4 12 trees/deadtree01
tile ceiling 24 11 ceiling/building-roof-05
tile ceiling 24 11 ceiling/building-roof-01
tile ceiling 23 11 ceiling/building-roof-04
tile ceiling 23 11 ceiling/building-roof-05
tile ceiling 22 11 ceiling/building-roof-04
tile ceiling 12 11 ceiling/building-roof-01
tile ceiling 12 11 ceiling/building-roof-05
tile ceiling 11 11 ceiling/building-roof-01
tile ceiling 10 11 ceiling/building-roof-01
tile ceiling 9 11 ceiling/building-roof-01
tile ceiling 8 11 ceiling/building-roof-02
tile ceiling 2 11 trees/tree03
tile ceiling 26 10 ceiling/building-roof-04
tile ceiling 23 10 ceiling/building-roof-01
tile ceiling 23 10 ceiling/building-roof-05
tile ceiling 22 10 ceiling/building-roof-03
tile ceiling 22 10 ceiling/building-roof-02
tile ceiling 21 10 ceiling/building-roof-03
tile ceiling 11 10 ceiling/building-roof-01
tile ceiling 11 10 ceiling/building-roof-05
tile ceiling 10 10 ceiling/building-roof-03
tile ceiling 10 10 ceiling/building-roof-02
tile ceiling 9 10 ceiling/building-roof-02
tile ceiling 0 10 trees/treetall04
tile ceiling 26 9 ceiling/building-roof-01
tile ceiling 26 9 ceiling/building-roof-05
tile ceiling 25 9 ceiling/building-roof-04
tile ceiling 24 9 ceiling/building-roof-03
tile ceiling 17 9 ceiling/building-roof-04
tile ceiling 16 9 ceiling/building-roof-04
tile ceiling 1 9 trees/tree03
tile ceiling 27 8 ceiling/building-roof-05
tile ceiling 27 8 ceiling/building-roof-01
tile ceiling 26 8 ceiling/building-roof-03
tile ceiling 26 8 ceiling/building-roof-02
tile ceiling 25 8 ceiling/building-roof-03
tile ceiling 25 8 ceiling/building-roof-02
tile ceiling 18 8 ceiling/building-roof-01
tile ceiling 18 8 ceiling/building-roof-05
tile ceiling 17 8 ceiling/building-roof-01
tile ceiling 16 8 ceiling/building-roof-05
tile ceiling 16 8 ceiling/building-roof-01
tile ceiling 15 8 ceiling/building-roof-04
tile ceiling 2 8 trees/tree04
tile ceiling 22 7 ceiling/building-roof-04
tile ceiling 18 7 ceiling/building-roof-01
tile ceiling 18 7 ceiling/building-roof-05
tile ceiling 17 7 ceiling/building-roof-01
tile ceiling 16 7 ceiling/building-roof-02
tile ceiling 15 7 ceiling/building-roof-02
tile ceiling 29 6 trees/tree01
tile ceiling 22 6 ceiling/building-roof-05
tile ceiling 22 6 ceiling/building-roof-01
tile ceiling 21 6 ceiling/building-roof-04
tile ceiling 17 6 ceiling/building-roof-03
tile ceiling 17 6 ceiling/building-roof-02
tile ceiling 1 6 trees/treetall01
tile ceiling 28 5 trees/treetall04
tile ceiling 26 5 trees/treetall01
tile ceiling 23 5 ceiling/building-roof-05
tile ceiling 23 5 ceiling/building-roof-01
tile ceiling 22 5 ceiling/building-roof-03
tile ceiling 22 5 ceiling/building-roof-02
tile ceiling 21 5 ceiling/building-roof-02
tile ceiling 21 5 ceiling/building-roof-03
tile ceiling 20 5 trees/treetall01
tile ceiling 24 4 trees/tree02
tile ceiling 22 4 trees/tree02
tile ceiling 18 4 trees/deadtree04
tile ceiling 16 4 trees/tree03
tile ceiling 28 3 trees/tree03
tile ceiling 19 2 trees/treetall03
tile ceiling 16 2 trees/tree01
