size 70 20
tileset outdoor
visibilityRadius 8
unexplored


encounter "scoutsLvl14" 50 12
encounter "scoutsLvl14" 41 14
encounter "scoutsLvl14" 48 4
encounter "wolvesGiantLvl11" 6 15
encounter "wolvesGiantLvl11" 28 5
encounter "wolvesGiantLvl11" 8 5

item 1 "chest_superb" 53 12
tile base 53 6 base/grass4
tile base 52 6 base/grass2
tile base 51 6 base/grass3
tile base 50 6 base/grass1
tile base 49 6 base/grass4
tile base 48 6 base/grass4
tile base 47 6 base/grass2
tile base 46 6 base/grass3
tile base 45 6 base/grass0
tile base 44 6 base/grass6
tile base 43 6 base/grass4
tile base 42 6 base/grass6
tile base 41 6 base/dirt5
tile base 40 6 base/grass4
tile base 39 6 base/grass0
tile base 38 6 base/grass1
tile base 37 6 base/grass3
tile base 36 6 base/grass1
tile base 35 6 base/grass3
tile base 34 6 base/grass1
tile base 33 6 base/dirt4
tile base 32 6 base/dirt4
tile base 31 6 base/dirt4
tile base 30 6 base/dirt2
tile base 29 6 base/dirt6
tile base 28 6 base/dirt1
tile base 27 6 base/dirt5
tile base 26 6 base/dirt5
tile base 25 6 base/dirt4
tile base 24 6 base/dirt5
tile base 23 6 base/dirt1
tile base 22 6 base/dirt4
tile base 21 6 base/dirt2
tile base 20 6 base/dirt5
tile base 19 6 base/dirt0
tile base 18 6 base/dirt2
tile base 17 6 base/dirt5
tile base 16 6 base/dirt2
tile base 15 6 base/dirt5
tile base 14 6 base/dirt3
tile base 13 6 base/dirt5
tile base 12 6 base/dirt0
tile base 11 6 base/dirt5
tile base 10 6 base/dirt6
tile base 9 6 base/dirt1
tile base 8 6 base/dirt3
tile base 7 6 base/dirt2
tile base 6 6 base/dirt0
tile base 5 6 base/dirt5
tile base 4 6 base/dirt1
tile base 3 6 base/dirt2
tile base 2 6 base/dirt3
tile base 1 6 base/dirt1
tile base 0 6 base/dirt2
tile base 69 5 base/grass2
tile base 68 5 base/grass1
tile base 67 5 base/grass2
tile base 66 5 base/grass6
tile base 65 5 base/grass1
tile base 64 5 base/grass0
tile base 63 5 base/grass3
tile base 62 5 base/grass0
tile base 61 5 base/grass0
tile base 60 5 base/grass1
tile base 59 5 base/grass4
tile base 58 5 base/grass5
tile base 57 5 base/grass1
tile base 56 5 base/grass0
tile base 55 5 base/grass5
tile base 54 5 base/grass5
tile base 53 5 base/grass3
tile base 52 5 base/grass6
tile base 51 5 base/grass5
tile base 50 5 base/grass3
tile base 49 5 base/grass4
tile base 48 5 base/grass1
tile base 47 5 base/grass1
tile base 46 5 base/grass1
tile base 45 5 base/grass6
tile base 44 5 base/grass4
tile base 43 5 base/grass0
tile base 42 5 base/grass3
tile base 41 5 base/grass3
tile base 40 5 base/grass3
tile base 39 5 base/grass0
tile base 38 5 base/grass3
tile base 37 5 base/grass4
tile base 36 5 base/grass2
tile base 35 5 base/grass0
tile base 34 5 base/grass0
tile base 33 5 base/dirt4
tile base 32 5 base/dirt0
tile base 31 5 base/dirt0
tile base 30 5 base/dirt4
tile base 29 5 base/dirt4
tile base 28 5 base/dirt6
tile base 27 5 base/dirt0
tile base 26 5 base/dirt1
tile base 25 5 base/dirt6
tile base 24 5 base/dirt2
tile base 23 5 base/dirt0
tile base 22 5 base/dirt5
tile base 21 5 base/dirt6
tile base 20 5 base/dirt1
tile base 19 5 base/dirt2
tile base 18 5 base/dirt4
tile base 17 5 base/dirt0
tile base 16 5 base/dirt6
tile base 15 5 base/dirt3
tile base 14 5 base/dirt6
tile base 13 5 base/dirt5
tile base 12 5 base/dirt3
tile base 11 5 base/dirt0
tile base 10 5 base/dirt1
tile base 9 5 base/dirt1
tile base 8 5 base/dirt2
tile base 7 5 base/dirt3
tile base 6 5 base/dirt3
tile base 5 5 base/dirt5
tile base 4 5 base/dirt2
tile base 3 5 base/dirt0
tile base 2 5 base/dirt3
tile base 1 5 base/dirt3
tile base 0 5 base/dirt3
tile base 69 4 base/grass5
tile base 68 4 base/grass1
tile base 67 4 base/grass5
tile base 66 4 base/grass5
tile base 65 4 base/grass2
tile base 64 4 base/grass4
tile base 63 4 base/grass3
tile base 62 4 base/grass1
tile base 61 4 base/grass0
tile base 60 4 base/grass4
tile base 59 4 base/grass5
tile base 58 4 base/grass2
tile base 57 4 base/grass6
tile base 56 4 base/grass2
tile base 55 4 base/grass3
tile base 54 4 base/grass5
tile base 53 4 base/grass4
tile base 52 4 base/grass5
tile base 51 4 base/grass1
tile base 50 4 base/grass3
tile base 49 4 base/grass4
tile base 48 4 base/grass2
tile base 47 4 base/grass5
tile base 46 4 base/grass2
tile base 45 4 base/grass6
tile base 44 4 base/grass2
tile base 43 4 base/grass3
tile base 42 4 base/grass0
tile base 41 4 base/grass1
tile base 40 4 base/grass2
tile base 39 4 base/grass0
tile base 38 4 base/grass6
tile base 37 4 base/grass2
tile base 36 4 base/grass0
tile base 35 4 base/grass0
tile base 34 4 base/dirt0
tile base 33 4 base/dirt4
tile base 32 4 base/dirt3
tile base 31 4 base/dirt0
tile base 30 4 base/dirt4
tile base 29 4 base/dirt0
tile base 28 4 base/dirt0
tile base 27 4 base/dirt0
tile base 26 4 base/dirt1
tile base 25 4 base/dirt1
tile base 24 4 base/dirt3
tile base 23 4 base/dirt2
tile base 22 4 base/dirt4
tile base 21 4 base/dirt0
tile base 20 4 base/dirt6
tile base 19 4 base/dirt2
tile base 18 4 base/dirt6
tile base 17 4 base/dirt6
tile base 16 4 base/dirt5
tile base 15 4 base/dirt1
tile base 14 4 base/dirt4
tile base 13 4 base/dirt3
tile base 12 4 base/dirt0
tile base 11 4 base/dirt0
tile base 10 4 base/dirt4
tile base 9 4 base/dirt4
tile base 8 4 base/dirt2
tile base 7 4 base/dirt5
tile base 6 4 base/dirt0
tile base 5 4 base/dirt4
tile base 4 4 base/dirt4
tile base 3 4 base/dirt6
tile base 2 4 base/dirt3
tile base 1 4 base/dirt5
tile base 0 4 base/dirt4
tile base 69 3 base/grass0
tile base 68 3 base/grass2
tile base 67 3 base/grass2
tile base 66 3 base/grass2
tile base 65 3 base/grass2
tile base 64 3 base/grass3
tile base 63 3 base/grass3
tile base 62 3 base/grass5
tile base 61 3 base/grass6
tile base 60 3 base/grass0
tile base 59 3 base/grass5
tile base 58 3 base/grass2
tile base 57 3 base/grass6
tile base 56 3 base/grass1
tile base 55 3 base/grass5
tile base 54 3 base/grass0
tile base 53 3 base/grass3
tile base 52 3 base/grass2
tile base 51 3 base/grass0
tile base 50 3 base/grass4
tile base 49 3 base/grass0
tile base 48 3 base/grass3
tile base 47 3 base/grass0
tile base 46 3 base/grass1
tile base 45 3 base/grass1
tile base 44 3 base/grass6
tile base 43 3 base/grass2
tile base 42 3 base/grass0
tile base 41 3 base/grass3
tile base 40 3 base/grass6
tile base 39 3 base/grass6
tile base 38 3 base/grass4
tile base 37 3 base/grass2
tile base 36 3 base/grass2
tile base 35 3 base/grass5
tile base 34 3 base/dirt2
tile base 33 3 base/dirt6
tile base 32 3 base/dirt0
tile base 31 3 base/dirt3
tile base 30 3 base/dirt5
tile base 29 3 base/dirt0
tile base 28 3 base/dirt6
tile base 27 3 base/dirt0
tile base 26 3 base/dirt3
tile base 25 3 base/dirt6
tile base 24 3 base/dirt4
tile base 23 3 base/dirt0
tile base 22 3 base/dirt4
tile base 21 3 base/dirt6
tile base 20 3 base/dirt1
tile base 19 3 base/dirt4
tile base 18 3 base/dirt5
tile base 17 3 base/dirt6
tile base 16 3 base/dirt4
tile base 15 3 base/dirt2
tile base 14 3 base/dirt4
tile base 13 3 base/dirt0
tile base 12 3 base/dirt2
tile base 11 3 base/dirt0
tile base 10 3 base/dirt5
tile base 9 3 base/dirt1
tile base 8 3 base/dirt0
tile base 7 3 base/dirt0
tile base 6 3 base/dirt1
tile base 5 3 base/dirt6
tile base 4 3 base/dirt4
tile base 3 3 base/dirt2
tile base 2 3 base/dirt5
tile base 1 3 base/dirt5
tile base 0 3 base/dirt1
tile base 69 2 base/grass5
tile base 68 2 base/grass5
tile base 67 2 base/grass3
tile base 66 2 base/grass5
tile base 65 2 base/grass5
tile base 64 2 base/grass0
tile base 63 2 base/grass6
tile base 62 2 base/grass1
tile base 61 2 base/grass1
tile base 60 2 base/grass5
tile base 59 2 base/grass6
tile base 58 2 base/grass5
tile base 57 2 base/grass4
tile base 56 2 base/grass5
tile base 55 2 base/grass6
tile base 54 2 base/grass2
tile base 53 2 base/grass2
tile base 52 2 base/grass5
tile base 51 2 base/grass2
tile base 50 2 base/grass4
tile base 49 2 base/grass3
tile base 48 2 base/grass1
tile base 47 2 base/grass1
tile base 46 2 base/grass1
tile base 45 2 base/grass1
tile base 44 2 base/grass5
tile base 43 2 base/grass4
tile base 42 2 base/grass3
tile base 41 2 base/grass2
tile base 40 2 base/grass2
tile base 39 2 base/grass1
tile base 38 2 base/grass1
tile base 37 2 base/grass2
tile base 36 2 base/grass3
tile base 35 2 base/grass3
tile base 34 2 base/dirt6
tile base 33 2 base/dirt5
tile base 32 2 base/dirt1
tile base 31 2 base/dirt5
tile base 30 2 base/dirt0
tile base 29 2 base/dirt2
tile base 28 2 base/dirt6
tile base 27 2 base/dirt2
tile base 26 2 base/dirt3
tile base 25 2 base/dirt2
tile base 24 2 base/dirt2
tile base 23 2 base/dirt1
tile base 22 2 base/dirt6
tile base 21 2 base/dirt6
tile base 20 2 base/dirt4
tile base 19 2 base/dirt2
tile base 18 2 base/dirt1
tile base 17 2 base/dirt0
tile base 16 2 base/dirt6
tile base 15 2 base/dirt0
tile base 14 2 base/dirt2
tile base 13 2 base/dirt4
tile base 12 2 base/dirt0
tile base 11 2 base/dirt1
tile base 10 2 base/dirt0
tile base 9 2 base/dirt6
tile base 8 2 base/dirt5
tile base 7 2 base/dirt0
tile base 6 2 base/dirt6
tile base 5 2 base/dirt6
tile base 4 2 base/dirt6
tile base 3 2 base/dirt5
tile base 2 2 base/dirt5
tile base 1 2 base/dirt2
tile base 0 2 base/dirt2
tile base 69 1 base/grass3
tile base 68 1 base/grass1
tile base 67 1 base/grass3
tile base 66 1 base/grass0
tile base 65 1 base/grass5
tile base 64 1 base/grass0
tile base 63 1 base/grass6
tile base 62 1 base/grass3
tile base 61 1 base/grass3
tile base 60 1 base/grass6
tile base 59 1 base/grass4
tile base 58 1 base/grass4
tile base 57 1 base/grass2
tile base 56 1 base/grass5
tile base 55 1 base/grass6
tile base 54 1 base/grass4
tile base 53 1 base/grass4
tile base 52 1 base/grass4
tile base 51 1 base/grass6
tile base 50 1 base/grass0
tile base 49 1 base/grass2
tile base 48 1 base/grass5
tile base 47 1 base/grass1
tile base 46 1 base/grass1
tile base 45 1 base/grass5
tile base 44 1 base/grass3
tile base 43 1 base/grass3
tile base 42 1 base/grass6
tile base 41 1 base/grass3
tile base 40 1 base/grass1
tile base 39 1 base/grass5
tile base 38 1 base/grass4
tile base 37 1 base/grass5
tile base 36 1 base/grass0
tile base 35 1 base/grass3
tile base 34 1 base/dirt2
tile base 33 1 base/dirt2
tile base 32 1 base/dirt6
tile base 31 1 base/dirt6
tile base 30 1 base/dirt0
tile base 29 1 base/dirt1
tile base 28 1 base/dirt0
tile base 27 1 base/dirt0
tile base 26 1 base/dirt4
tile base 25 1 base/dirt3
tile base 24 1 base/dirt5
tile base 23 1 base/dirt5
tile base 22 1 base/dirt4
tile base 21 1 base/dirt4
tile base 20 1 base/dirt5
tile base 19 1 base/dirt5
tile base 18 1 base/dirt0
tile base 17 1 base/dirt3
tile base 16 1 base/dirt6
tile base 15 1 base/dirt1
tile base 14 1 base/dirt6
tile base 13 1 base/dirt1
tile base 12 1 base/dirt0
tile base 11 1 base/dirt3
tile base 10 1 base/dirt0
tile base 9 1 base/dirt1
tile base 8 1 base/dirt4
tile base 7 1 base/dirt5
tile base 6 1 base/dirt0
tile base 5 1 base/dirt2
tile base 4 1 base/dirt5
tile base 3 1 base/dirt3
tile base 2 1 base/dirt5
tile base 1 1 base/dirt4
tile base 0 1 base/dirt0
tile base 69 0 base/grass3
tile base 68 0 base/grass6
tile base 67 0 base/grass5
tile base 66 0 base/grass6
tile base 65 0 base/grass5
tile base 64 0 base/grass2
tile base 63 0 base/grass2
tile base 62 0 base/grass1
tile base 61 0 base/grass3
tile base 60 0 base/grass3
tile base 59 0 base/grass0
tile base 58 0 base/grass1
tile base 57 0 base/grass0
tile base 56 0 base/grass2
tile base 55 0 base/grass0
tile base 54 0 base/grass1
tile base 53 0 base/grass1
tile base 52 0 base/grass0
tile base 51 0 base/grass0
tile base 50 0 base/grass5
tile base 49 0 base/grass3
tile base 48 0 base/grass2
tile base 47 0 base/grass5
tile base 46 0 base/grass5
tile base 45 0 base/grass6
tile base 44 0 base/grass6
tile base 43 0 base/grass5
tile base 42 0 base/grass0
tile base 41 0 base/grass5
tile base 40 0 base/grass4
tile base 39 0 base/grass0
tile base 38 0 base/grass4
tile base 37 0 base/grass2
tile base 36 0 base/grass6
tile base 35 0 base/grass4
tile base 34 0 base/grass4
tile base 33 0 base/dirt4
tile base 32 0 base/dirt1
tile base 31 0 base/dirt3
tile base 30 0 base/dirt1
tile base 29 0 base/dirt1
tile base 28 0 base/dirt5
tile base 27 0 base/dirt6
tile base 26 0 base/dirt4
tile base 25 0 base/dirt6
tile base 24 0 base/dirt0
tile base 23 0 base/dirt5
tile base 22 0 base/dirt5
tile base 21 0 base/dirt2
tile base 20 0 base/dirt1
tile base 19 0 base/dirt6
tile base 18 0 base/dirt4
tile base 17 0 base/dirt2
tile base 16 0 base/dirt5
tile base 15 0 base/dirt1
tile base 14 0 base/dirt4
tile base 13 0 base/dirt2
tile base 12 0 base/dirt3
tile base 11 0 base/dirt6
tile base 10 0 base/dirt0
tile base 9 0 base/dirt5
tile base 8 0 base/dirt4
tile base 7 0 base/dirt6
tile base 6 0 base/dirt0
tile base 5 0 base/dirt3
tile base 4 0 base/dirt3
tile base 3 0 base/dirt3
tile base 2 0 base/dirt6
tile base 1 0 base/dirt2
tile base 0 0 base/dirt6
tile borders 42 19 borders/grassdry-sw-nw-n
tile borders 44 18 borders/grassdry-nw
tile borders 43 18 borders/grassdry-nw
tile borders 43 18 borders/grassdry-nw-n
tile borders 31 18 borders/grassdry-ne-se
tile borders 44 17 borders/grassdry-sw-nw
tile borders 31 17 borders/grassdry-n-ne-se
tile borders 31 17 borders/grassdry-n
tile borders 30 17 borders/grassdry-ne
tile borders 44 16 borders/grassdry-sw-nw-n
tile borders 44 16 borders/grassdry-sw-nw
tile borders 30 16 borders/grassdry-ne-se
tile borders 45 15 borders/grassdry-nw
tile borders 30 15 borders/grassdry-ne-se
tile borders 45 14 borders/grassdry-sw-nw
tile borders 36 14 borders/grassdry-se
tile borders 36 14 borders/grassdry-se-s
tile borders 35 14 borders/grassdry-se
tile borders 35 14 borders/grassdry-se-s
tile borders 35 14 borders/grassdry-s-sw-nw
tile borders 30 14 borders/grassdry-ne-se
tile borders 45 13 borders/grassdry-sw-nw
tile borders 38 13 borders/grassdry-ne-se
tile borders 38 13 borders/grassdry-ne-se-s
tile borders 37 13 borders/grassdry-se
tile borders 37 13 borders/grassdry-se-s
tile borders 35 13 borders/grassdry-sw-nw
tile borders 30 13 borders/grassdry-se
tile borders 45 12 borders/grassdry-sw-nw
tile borders 38 12 borders/grassdry-se
tile borders 36 12 borders/grassdry-nw
tile borders 35 12 borders/grassdry-sw-nw-n
tile borders 35 12 borders/grassdry-sw-nw
tile borders 31 12 borders/grassdry-ne-se
tile borders 31 12 borders/grassdry-ne-se-s
tile borders 30 12 borders/grass-se
tile borders 45 11 borders/grassdry-sw
tile borders 44 11 borders/grassdry-s-sw
tile borders 40 11 borders/grassdry-se
tile borders 40 11 borders/grassdry-se-s
tile borders 39 11 borders/grassdry-se
tile borders 39 11 borders/grassdry-se-s
tile borders 36 11 borders/grassdry-sw-nw-n
tile borders 36 11 borders/grassdry-sw-nw
tile borders 31 11 borders/grassdry-ne-se
tile borders 43 10 borders/grassdry-s-sw
tile borders 42 10 borders/grassdry-s
tile borders 41 10 borders/grassdry-se
tile borders 41 10 borders/grassdry-se-s
tile borders 38 10 borders/grassdry-nw
tile borders 37 10 borders/grassdry-nw
tile borders 37 10 borders/grassdry-nw-n
tile borders 31 10 borders/grassdry-ne-se
tile borders 41 9 borders/grass-ne-se
tile borders 38 9 borders/grassdry-sw-nw
tile borders 32 9 borders/grassdry-se
tile borders 32 9 borders/grassdry-se-s
tile borders 31 9 borders/grassdry-se
tile borders 42 8 borders/grass-ne-se
tile borders 42 8 borders/grass-ne-se-s
tile borders 41 8 borders/grass-se
tile borders 40 8 borders/grass-nw
tile borders 39 8 borders/grass-nw
tile borders 39 8 borders/grass-nw-n
tile borders 38 8 borders/grassdry-sw
tile borders 33 8 borders/grassdry-ne-se-s
tile borders 33 8 borders/grassdry-ne-se
tile borders 42 7 borders/grass-n
tile borders 42 7 borders/grass-n-ne-se
tile borders 40 7 borders/grass-sw-nw
tile borders 40 7 borders/grass-sw-nw-n
tile borders 37 7 borders/grassdry-s-sw
tile borders 36 7 borders/grassdry-s-sw
tile borders 34 7 borders/grassdry-se
tile borders 34 7 borders/grassdry-se-s
tile borders 33 7 borders/grassdry-se
tile borders 41 6 borders/grass-nw-n-ne
tile borders 41 6 borders/grass-nw
tile borders 35 6 borders/grassdry-s
tile borders 33 6 borders/grass-ne-se
tile borders 33 5 borders/grass-ne-se
tile borders 34 4 borders/grass-ne-se
tile borders 34 4 borders/grass-ne-se-s
tile borders 33 4 borders/grass-se
tile borders 34 3 borders/grass-ne-se
tile borders 34 2 borders/grass-ne-se
tile borders 34 1 borders/grass-n
tile borders 34 1 borders/grass-n-ne-se
tile entity 34 19 cliffs/concave-l
tile entity 34 19 cliffs/convex-r
tile entity 32 19 cliffs/concave-r
tile entity 32 19 cliffs/convex-l
tile entity 54 18 cliffs/concave-tl
tile entity 54 18 cliffs/convex-bl
tile entity 54 18 cliffs/convex-br
tile entity 52 18 cliffs/concave-tl
tile entity 52 18 cliffs/convex-bl
tile entity 52 18 cliffs/convex-br
tile entity 34 18 cliffs/concave-tl
tile entity 32 18 cliffs/concave-r
tile entity 32 18 cliffs/convex-l
tile entity 6 18 cliffs/concave-tl
tile entity 6 18 cliffs/convex-bl
tile entity 6 18 cliffs/convex-br
tile entity 60 17 cliffs/concave-l
tile entity 60 17 cliffs/convex-br
tile entity 60 17 cliffs/convex-r
tile entity 59 17 cliffs/concave-tl
tile entity 59 17 cliffs/convex-bl
tile entity 59 17 cliffs/convex-br
tile entity 58 17 cliffs/concave-tr
tile entity 57 17 cliffs/concave-tl
tile entity 57 17 cliffs/convex-bl
tile entity 57 17 cliffs/convex-br
tile entity 56 17 cliffs/concave-tr
tile entity 55 17 cliffs/concave-tl
tile entity 55 17 cliffs/convex-br
tile entity 53 17 cliffs/concave-tr
tile entity 51 17 cliffs/convex-bl
tile entity 51 17 cliffs/concave-tr
tile entity 50 17 cliffs/convex-bl
tile entity 50 17 cliffs/concave-tr
tile entity 48 17 cliffs/concave-r
tile entity 48 17 cliffs/concave-tl
tile entity 48 17 cliffs/convex-br
tile entity 47 17 cliffs/concave-br
tile entity 47 17 cliffs/concave-tl
tile entity 47 17 cliffs/convex-bl
tile entity 47 17 cliffs/convex-br
tile entity 47 17 cliffs/convex-l
tile entity 47 17 cliffs/convex-tl
tile entity 43 17 cliffs/concave-l
tile entity 43 17 cliffs/convex-bl
tile entity 43 17 cliffs/convex-br
tile entity 43 17 cliffs/convex-r
tile entity 42 17 cliffs/concave-tr
tile entity 41 17 cliffs/concave-tl
tile entity 41 17 cliffs/convex-bl
tile entity 41 17 cliffs/convex-br
tile entity 40 17 cliffs/concave-tr
tile entity 40 17 cliffs/convex-bl
tile entity 36 17 cliffs/concave-tl
tile entity 36 17 cliffs/convex-br
tile entity 35 17 cliffs/concave-tl
tile entity 35 17 cliffs/convex-br
tile entity 30 17 cliffs/concave-tl
tile entity 30 17 cliffs/convex-br
tile entity 29 17 cliffs/concave-tl
tile entity 29 17 cliffs/convex-bl
tile entity 29 17 cliffs/convex-br
tile entity 28 17 cliffs/concave-tr
tile entity 27 17 cliffs/concave-tl
tile entity 27 17 cliffs/convex-bl
tile entity 27 17 cliffs/convex-br
tile entity 26 17 cliffs/convex-bl
tile entity 26 17 cliffs/concave-tr
tile entity 24 17 cliffs/concave-tl
tile entity 24 17 cliffs/convex-br
tile entity 23 17 cliffs/concave-tl
tile entity 23 17 cliffs/convex-bl
tile entity 23 17 cliffs/convex-br
tile entity 22 17 cliffs/concave-tr
tile entity 22 17 cliffs/convex-bl
tile entity 20 17 cliffs/concave-tl
tile entity 20 17 cliffs/convex-bl
tile entity 20 17 cliffs/convex-br
tile entity 18 17 cliffs/concave-tl
tile entity 18 17 cliffs/convex-br
tile entity 17 17 cliffs/concave-tl
tile entity 17 17 cliffs/convex-bl
tile entity 17 17 cliffs/convex-br
tile entity 16 17 cliffs/concave-tr
tile entity 16 17 cliffs/convex-bl
tile entity 14 17 cliffs/concave-tl
tile entity 14 17 cliffs/convex-br
tile entity 13 17 cliffs/concave-tl
tile entity 13 17 cliffs/convex-bl
tile entity 13 17 cliffs/convex-br
tile entity 12 17 cliffs/concave-tr
tile entity 12 17 cliffs/convex-bl
tile entity 10 17 cliffs/concave-tl
tile entity 10 17 cliffs/convex-bl
tile entity 10 17 cliffs/convex-br
tile entity 8 17 cliffs/concave-tl
tile entity 8 17 cliffs/convex-br
tile entity 7 17 cliffs/concave-tl
tile entity 7 17 cliffs/convex-br
tile entity 5 17 cliffs/convex-bl
tile entity 5 17 cliffs/concave-tr
tile entity 4 17 cliffs/concave-tr
tile entity 3 17 cliffs/concave-r
tile entity 3 17 cliffs/concave-tl
tile entity 3 17 cliffs/convex-bl
tile entity 3 17 cliffs/convex-br
tile entity 3 17 cliffs/convex-l
tile entity 60 16 cliffs/concave-tl
tile entity 56 16 cliffs/concave-bl
tile entity 56 16 cliffs/concave-br
tile entity 54 16 cliffs/concave-br
tile entity 54 16 cliffs/concave-bl
tile entity 49 16 cliffs/concave-tr
tile entity 49 16 features/shrub04
tile entity 48 16 cliffs/concave-r
tile entity 48 16 cliffs/convex-l
tile entity 43 16 cliffs/concave-l
tile entity 43 16 cliffs/convex-r
tile entity 39 16 cliffs/concave-tr
tile entity 39 16 cliffs/convex-bl
tile entity 38 16 cliffs/concave-tr
tile entity 37 16 cliffs/concave-tl
tile entity 37 16 cliffs/convex-br
tile entity 31 16 cliffs/concave-tr
tile entity 25 16 cliffs/concave-tr
tile entity 21 16 cliffs/concave-tr
tile entity 19 16 cliffs/concave-tr
tile entity 15 16 cliffs/concave-tr
tile entity 11 16 cliffs/concave-tr
tile entity 9 16 cliffs/concave-tr
tile entity 3 16 cliffs/concave-r
tile entity 3 16 cliffs/convex-l
tile entity 64 15 cliffs/concave-l
tile entity 64 15 cliffs/convex-bl
tile entity 64 15 cliffs/convex-br
tile entity 64 15 cliffs/convex-r
tile entity 62 15 cliffs/concave-tl
tile entity 62 15 cliffs/convex-br
tile entity 61 15 cliffs/concave-tl
tile entity 61 15 cliffs/convex-br
tile entity 57 15 cliffs/concave-r
tile entity 55 15 cliffs/convex-tl
tile entity 55 15 cliffs/convex-tr
tile entity 53 15 cliffs/concave-l
tile entity 48 15 cliffs/concave-r
tile entity 48 15 cliffs/convex-l
tile entity 44 15 cliffs/concave-l
tile entity 44 15 cliffs/convex-br
tile entity 44 15 cliffs/convex-r
tile entity 43 15 cliffs/concave-tl
tile entity 36 15 cliffs/concave-br
tile entity 36 15 cliffs/concave-bl
tile entity 30 15 cliffs/concave-br
tile entity 30 15 cliffs/convex-tl
tile entity 29 15 cliffs/concave-bl
tile entity 29 15 cliffs/concave-br
tile entity 28 15 cliffs/concave-bl
tile entity 28 15 cliffs/convex-tr
tile entity 26 15 cliffs/concave-br
tile entity 26 15 cliffs/concave-bl
tile entity 20 15 cliffs/concave-bl
tile entity 20 15 cliffs/concave-br
tile entity 18 15 cliffs/concave-br
tile entity 18 15 cliffs/concave-bl
tile entity 16 15 cliffs/concave-br
tile entity 16 15 cliffs/concave-bl
tile entity 12 15 cliffs/concave-br
tile entity 12 15 cliffs/concave-bl
tile entity 3 15 cliffs/concave-r
tile entity 3 15 cliffs/convex-l
tile entity 64 14 cliffs/concave-tl
tile entity 63 14 cliffs/concave-tr
tile entity 58 14 cliffs/concave-r
tile entity 57 14 cliffs/convex-l
tile entity 57 14 cliffs/convex-tl
tile entity 57 14 cliffs/concave-br
tile entity 53 14 cliffs/concave-l
tile entity 53 14 cliffs/convex-r
tile entity 52 14 features/foliage04
tile entity 48 14 cliffs/concave-r
tile entity 48 14 cliffs/convex-l
tile entity 44 14 cliffs/concave-l
tile entity 44 14 cliffs/convex-r
tile entity 43 14 features/campfire
tile entity 38 14 cliffs/concave-r
tile entity 37 14 cliffs/concave-br
tile entity 37 14 cliffs/convex-tl
tile entity 35 14 cliffs/convex-tr
tile entity 35 14 cliffs/concave-bl
tile entity 34 14 cliffs/concave-l
tile entity 31 14 cliffs/concave-r
tile entity 27 14 cliffs/convex-tl
tile entity 27 14 cliffs/convex-tr
tile entity 25 14 cliffs/convex-tr
tile entity 25 14 cliffs/concave-bl
tile entity 24 14 cliffs/convex-tl
tile entity 24 14 cliffs/convex-tr
tile entity 23 14 cliffs/concave-br
tile entity 23 14 cliffs/concave-bl
tile entity 22 14 cliffs/convex-tl
tile entity 22 14 cliffs/convex-tr
tile entity 21 14 cliffs/concave-br
tile entity 21 14 cliffs/convex-tl
tile entity 19 14 cliffs/convex-tl
tile entity 19 14 cliffs/convex-tr
tile entity 17 14 cliffs/convex-tl
tile entity 17 14 cliffs/convex-tr
tile entity 15 14 cliffs/convex-tr
tile entity 15 14 cliffs/concave-bl
tile entity 14 14 cliffs/convex-tl
tile entity 14 14 cliffs/convex-tr
tile entity 13 14 cliffs/concave-br
tile entity 13 14 cliffs/convex-tl
tile entity 11 14 cliffs/convex-tr
tile entity 11 14 cliffs/concave-bl
tile entity 10 14 cliffs/convex-tr
tile entity 10 14 cliffs/concave-bl
tile entity 3 14 cliffs/concave-r
tile entity 3 14 cliffs/convex-l
tile entity 66 13 cliffs/concave-tl
tile entity 66 13 cliffs/convex-br
tile entity 65 13 cliffs/concave-tl
tile entity 65 13 cliffs/convex-br
tile entity 58 13 cliffs/concave-r
tile entity 58 13 cliffs/convex-l
tile entity 54 13 cliffs/concave-l
tile entity 54 13 cliffs/convex-br
tile entity 54 13 cliffs/convex-r
tile entity 53 13 cliffs/concave-tl
tile entity 48 13 cliffs/concave-r
tile entity 48 13 cliffs/convex-l
tile entity 44 13 cliffs/concave-l
tile entity 44 13 cliffs/convex-r
tile entity 43 13 features/box01
tile entity 38 13 cliffs/concave-br
tile entity 38 13 cliffs/convex-l
tile entity 38 13 cliffs/convex-tl
tile entity 34 13 cliffs/concave-l
tile entity 34 13 cliffs/convex-r
tile entity 31 13 cliffs/concave-r
tile entity 31 13 cliffs/convex-l
tile entity 9 13 cliffs/concave-l
tile entity 4 13 cliffs/concave-br
tile entity 4 13 cliffs/convex-tl
tile entity 3 13 cliffs/concave-br
tile entity 3 13 cliffs/convex-l
tile entity 3 13 cliffs/convex-tl
tile entity 69 12 cliffs/convex-bl
tile entity 68 12 cliffs/concave-tr
tile entity 67 12 cliffs/concave-tl
tile entity 67 12 cliffs/convex-br
tile entity 58 12 cliffs/concave-r
tile entity 58 12 cliffs/convex-l
tile entity 54 12 cliffs/concave-l
tile entity 54 12 cliffs/convex-r
tile entity 48 12 cliffs/concave-r
tile entity 48 12 cliffs/convex-l
tile entity 44 12 cliffs/convex-r
tile entity 44 12 cliffs/convex-tr
tile entity 44 12 cliffs/concave-bl
tile entity 39 12 cliffs/concave-r
tile entity 34 12 cliffs/concave-tl
