size 40 35
tileset outdoor
visibilityRadius 7
unexplored


encounter "cavebats_lvl08" 7 4
encounter "boss" 34 26
encounter "drakes_lvl14" 28 9

item 1 "chest_level05" 4 4
tile base 13 9 base/stone1
tile base 12 9 base/stone0
tile base 11 9 base/stone4
tile base 10 9 base/stone1
tile base 9 9 base/stone4
tile base 8 9 base/stone4
tile base 7 9 base/stone3
tile base 6 9 base/stone4
tile base 5 9 base/stone3
tile base 4 9 base/stone0
tile base 3 9 base/stone4
tile base 2 9 base/stone3
tile base 1 9 base/stone2
tile base 0 9 base/stone4
tile base 39 8 base/stone0
tile base 38 8 base/stone4
tile base 37 8 base/stone3
tile base 36 8 base/stone4
tile base 35 8 base/stone3
tile base 34 8 base/stone4
tile base 33 8 base/stone4
tile base 32 8 base/stone2
tile base 31 8 base/stone3
tile base 30 8 base/stone0
tile base 29 8 base/stone4
tile base 28 8 base/stone2
tile base 27 8 base/stone2
tile base 26 8 base/stone4
tile base 25 8 base/stone2
tile base 24 8 base/stone1
tile base 23 8 base/stone0
tile base 22 8 base/stone1
tile base 21 8 base/stone2
tile base 20 8 base/stone4
tile base 19 8 base/stone4
tile base 18 8 base/stone4
tile base 17 8 base/stone2
tile base 16 8 base/stone2
tile base 15 8 base/stone2
tile base 14 8 base/stone3
tile base 13 8 base/stone1
tile base 12 8 base/stone4
tile base 11 8 base/stone3
tile base 10 8 base/stone3
tile base 9 8 base/stone4
tile base 8 8 base/stone1
tile base 7 8 base/stone2
tile base 6 8 base/stone1
tile base 5 8 base/stone1
tile base 4 8 base/stone4
tile base 3 8 base/stone4
tile base 2 8 base/stone4
tile base 1 8 base/stone3
tile base 0 8 base/stone2
tile base 39 7 base/stone4
tile base 38 7 base/stone3
tile base 37 7 base/stone4
tile base 36 7 base/stone3
tile base 35 7 base/stone3
tile base 34 7 base/stone0
tile base 33 7 base/stone3
tile base 32 7 base/stone4
tile base 31 7 base/stone3
tile base 30 7 base/stone4
tile base 29 7 base/stone4
tile base 28 7 base/stone2
tile base 27 7 base/stone3
tile base 26 7 base/stone2
tile base 25 7 base/stone2
tile base 24 7 base/stone3
tile base 23 7 base/stone0
tile base 22 7 base/stone2
tile base 21 7 base/stone2
tile base 20 7 base/stone3
tile base 19 7 base/stone4
tile base 18 7 base/stone4
tile base 17 7 base/stone4
tile base 16 7 base/stone4
tile base 15 7 base/stone0
tile base 14 7 base/stone4
tile base 13 7 base/stone2
tile base 12 7 base/stone1
tile base 11 7 base/stone3
tile base 10 7 base/stone1
tile base 9 7 base/stone4
tile base 8 7 base/stone2
tile base 7 7 base/stone2
tile base 6 7 base/stone0
tile base 5 7 base/stone4
tile base 4 7 base/stone1
tile base 3 7 base/stone4
tile base 2 7 base/stone3
tile base 1 7 base/stone4
tile base 0 7 base/stone1
tile base 39 6 base/stone4
tile base 38 6 base/stone0
tile base 37 6 base/stone2
tile base 36 6 base/stone4
tile base 35 6 base/stone3
tile base 34 6 base/stone1
tile base 33 6 base/stone2
tile base 32 6 base/stone3
tile base 31 6 base/stone0
tile base 30 6 base/stone1
tile base 29 6 base/stone3
tile base 28 6 base/stone4
tile base 27 6 base/stone1
tile base 26 6 base/stone2
tile base 25 6 base/stone1
tile base 24 6 base/stone1
tile base 23 6 base/stone0
tile base 22 6 base/stone0
tile base 21 6 base/stone2
tile base 20 6 base/stone4
tile base 19 6 base/stone4
tile base 18 6 base/stone3
tile base 17 6 base/stone4
tile base 16 6 base/stone4
tile base 15 6 base/stone4
tile base 14 6 base/stone4
tile base 13 6 base/stone0
tile base 12 6 base/stone4
tile base 11 6 base/stone2
tile base 10 6 base/stone2
tile base 9 6 base/stone4
tile base 8 6 base/stone4
tile base 7 6 base/stone4
tile base 6 6 base/stone3
tile base 5 6 base/stone1
tile base 4 6 base/stone1
tile base 3 6 base/stone4
tile base 2 6 base/stone2
tile base 1 6 base/stone4
tile base 0 6 base/stone3
tile base 39 5 base/stone4
tile base 38 5 base/stone2
tile base 37 5 base/stone4
tile base 36 5 base/stone2
tile base 35 5 base/stone3
tile base 34 5 base/stone2
tile base 33 5 base/stone1
tile base 32 5 base/stone1
tile base 31 5 base/stone4
tile base 30 5 base/stone0
tile base 29 5 base/stone2
tile base 28 5 base/stone0
tile base 27 5 base/stone4
tile base 26 5 base/stone3
tile base 25 5 base/stone2
tile base 24 5 base/stone2
tile base 23 5 base/stone1
tile base 22 5 base/stone4
tile base 21 5 base/stone3
tile base 20 5 base/stone4
tile base 19 5 base/stone4
tile base 18 5 base/stone1
tile base 17 5 base/stone4
tile base 16 5 base/stone4
tile base 15 5 base/stone2
tile base 14 5 base/stone1
tile base 13 5 base/stone3
tile base 12 5 base/stone2
tile base 11 5 base/stone2
tile base 10 5 base/stone0
tile base 9 5 base/stone4
tile base 8 5 base/stone3
tile base 7 5 base/stone4
tile base 6 5 base/stone4
tile base 5 5 base/stone0
tile base 4 5 base/stone4
tile base 3 5 base/stone3
tile base 2 5 base/stone4
tile base 1 5 base/stone3
tile base 0 5 base/stone4
tile base 39 4 base/stone2
tile base 38 4 base/stone0
tile base 37 4 base/stone2
tile base 36 4 base/stone2
tile base 35 4 base/stone3
tile base 34 4 base/stone2
tile base 33 4 base/stone4
tile base 32 4 base/stone1
tile base 31 4 base/stone4
tile base 30 4 base/stone3
tile base 29 4 base/stone4
tile base 28 4 base/stone3
tile base 27 4 base/stone0
tile base 26 4 base/stone1
tile base 25 4 base/stone0
tile base 24 4 base/stone3
tile base 23 4 base/stone1
tile base 22 4 base/stone2
tile base 21 4 base/stone2
tile base 20 4 base/stone3
tile base 19 4 base/stone1
tile base 18 4 base/stone1
tile base 17 4 base/stone0
tile base 16 4 base/stone2
tile base 15 4 base/stone1
tile base 14 4 base/stone4
tile base 13 4 base/stone1
tile base 12 4 base/stone0
tile base 11 4 base/stone4
tile base 10 4 base/stone0
tile base 9 4 base/stone4
tile base 8 4 base/stone2
tile base 7 4 base/stone4
tile base 6 4 base/stone0
tile base 5 4 base/stone0
tile base 4 4 base/stone2
tile base 3 4 base/stone0
tile base 2 4 base/stone3
tile base 1 4 base/stone2
tile base 0 4 base/stone2
tile base 39 3 base/stone0
tile base 38 3 base/stone0
tile base 37 3 base/stone4
tile base 36 3 base/stone4
tile base 35 3 base/stone2
tile base 34 3 base/stone0
tile base 33 3 base/stone4
tile base 32 3 base/stone3
tile base 31 3 base/stone4
tile base 30 3 base/stone4
tile base 29 3 base/stone4
tile base 28 3 base/stone3
tile base 27 3 base/stone1
tile base 26 3 base/stone4
tile base 25 3 base/stone4
tile base 24 3 base/stone3
tile base 23 3 base/stone0
tile base 22 3 base/stone3
tile base 21 3 base/stone0
tile base 20 3 base/stone1
tile base 19 3 base/stone0
tile base 18 3 base/stone0
tile base 17 3 base/stone4
tile base 16 3 base/stone4
tile base 15 3 base/stone4
tile base 14 3 base/stone4
tile base 13 3 base/stone2
tile base 12 3 base/stone4
tile base 11 3 base/stone1
tile base 10 3 base/stone0
tile base 9 3 base/stone3
tile base 8 3 base/stone2
tile base 7 3 base/stone2
tile base 6 3 base/stone4
tile base 5 3 base/stone4
tile base 4 3 base/stone4
tile base 3 3 base/stone1
tile base 2 3 base/stone4
tile base 1 3 base/stone4
tile base 0 3 base/stone1
tile base 39 2 base/stone4
tile base 38 2 base/stone3
tile base 37 2 base/stone1
tile base 36 2 base/stone2
tile base 35 2 base/stone4
tile base 34 2 base/stone1
tile base 33 2 base/stone4
tile base 32 2 base/stone0
tile base 31 2 base/stone0
tile base 30 2 base/stone0
tile base 29 2 base/stone3
tile base 28 2 base/stone4
tile base 27 2 base/stone0
tile base 26 2 base/stone4
tile base 25 2 base/stone0
tile base 24 2 base/stone2
tile base 23 2 base/stone0
tile base 22 2 base/stone3
tile base 21 2 base/stone2
tile base 20 2 base/stone2
tile base 19 2 base/stone0
tile base 18 2 base/stone0
tile base 17 2 base/stone2
tile base 16 2 base/stone1
tile base 15 2 base/stone4
tile base 14 2 base/stone4
tile base 13 2 base/stone1
tile base 12 2 base/stone0
tile base 11 2 base/stone1
tile base 10 2 base/stone4
tile base 9 2 base/stone4
tile base 8 2 base/stone3
tile base 7 2 base/stone4
tile base 6 2 base/stone1
tile base 5 2 base/stone4
tile base 4 2 base/stone0
tile base 3 2 base/stone4
tile base 2 2 base/stone1
tile base 1 2 base/stone1
tile base 0 2 base/stone4
tile base 39 1 base/stone2
tile base 38 1 base/stone1
tile base 37 1 base/stone4
tile base 36 1 base/stone1
tile base 35 1 base/stone4
tile base 34 1 base/stone3
tile base 33 1 base/stone4
tile base 32 1 base/stone4
tile base 31 1 base/stone0
tile base 30 1 base/stone4
tile base 29 1 base/stone4
tile base 28 1 base/stone3
tile base 27 1 base/stone3
tile base 26 1 base/stone4
tile base 25 1 base/stone1
tile base 24 1 base/stone4
tile base 23 1 base/stone0
tile base 22 1 base/stone2
tile base 21 1 base/stone4
tile base 20 1 base/stone3
tile base 19 1 base/stone2
tile base 18 1 base/stone0
tile base 17 1 base/stone2
tile base 16 1 base/stone4
tile base 15 1 base/stone4
tile base 14 1 base/stone1
tile base 13 1 base/stone4
tile base 12 1 base/stone4
tile base 11 1 base/stone1
tile base 10 1 base/stone1
tile base 9 1 base/stone0
tile base 8 1 base/stone4
tile base 7 1 base/stone1
tile base 6 1 base/stone2
tile base 5 1 base/stone3
tile base 4 1 base/stone0
tile base 3 1 base/stone2
tile base 2 1 base/stone0
tile base 1 1 base/stone1
tile base 0 1 base/stone1
tile base 39 0 base/stone0
tile base 38 0 base/stone4
tile base 37 0 base/stone4
tile base 36 0 base/stone4
tile base 35 0 base/stone4
tile base 34 0 base/stone3
tile base 33 0 base/stone0
tile base 32 0 base/stone4
tile base 31 0 base/stone3
tile base 30 0 base/stone3
tile base 29 0 base/stone1
tile base 28 0 base/stone0
tile base 27 0 base/stone1
tile base 26 0 base/stone2
tile base 25 0 base/stone3
tile base 24 0 base/stone1
tile base 23 0 base/stone0
tile base 22 0 base/stone1
tile base 21 0 base/stone2
tile base 20 0 base/stone0
tile base 19 0 base/stone0
tile base 18 0 base/stone2
tile base 17 0 base/stone4
tile base 16 0 base/stone1
tile base 15 0 base/stone1
tile base 14 0 base/stone4
tile base 13 0 base/stone1
tile base 12 0 base/stone4
tile base 11 0 base/stone4
tile base 10 0 base/stone4
tile base 9 0 base/stone4
tile base 8 0 base/stone4
tile base 7 0 base/stone2
tile base 6 0 base/stone3
tile base 5 0 base/stone4
tile base 4 0 base/stone4
tile base 3 0 base/stone3
tile base 2 0 base/stone4
tile base 1 0 base/stone4
tile base 0 0 base/stone2
tile borders 37 31 borders/stone-s
tile borders 37 31 borders/stone-sw
tile borders 36 31 borders/stone-s
tile borders 35 31 borders/stone-se
tile borders 35 31 borders/stone-s
tile borders 35 31 borders/stone-sw
tile borders 34 31 borders/stone-s
tile borders 34 31 borders/stone-sw
tile borders 33 30 borders/stone-s
tile borders 33 30 borders/stone-sw
tile borders 32 30 borders/stone-sw
tile borders 32 30 borders/stone-s
tile borders 31 29 borders/stone-s
tile borders 31 29 borders/stone-sw
tile borders 30 29 borders/stone-s
tile borders 30 29 borders/stone-sw
tile borders 29 28 borders/stone-s
tile borders 29 28 borders/stone-sw
tile borders 29 28 borders/stone-nw
tile borders 29 27 borders/stone-sw
tile borders 29 27 borders/stone-nw
tile borders 29 26 borders/stone-sw
tile borders 29 26 borders/stone-nw
tile borders 30 25 borders/stone-nw
tile borders 30 25 borders/stone-n
tile borders 29 25 borders/stone-sw
tile borders 29 25 borders/stone-n
tile borders 29 25 borders/stone-nw
tile borders 32 24 borders/stone-n
tile borders 32 24 borders/stone-nw
tile borders 31 24 borders/stone-n
tile borders 31 24 borders/stone-nw
tile wall-base 39 34 wall-base/wall
tile wall-base 38 34 wall-base/wall
tile wall-base 37 34 wall-base/wall
tile wall-base 39 33 wall-base/wall
tile wall-base 38 33 wall-base/wall
tile wall-base 37 33 wall-base/wall
tile wall-base 39 32 wall-base/wall
tile wall-base 38 32 wall-base/wall
tile wall-base 39 31 wall-base/wall
tile wall-base 38 31 wall-base/wall
tile wall-base 39 30 wall-base/wall
tile wall-base 38 30 wall-base/wall
tile wall-base 39 29 wall-base/wall
tile wall-base 38 29 wall-base/wall
tile wall-base 39 28 wall-base/wall
tile wall-base 38 28 wall-base/wall
tile wall-base 39 27 wall-base/wall
tile wall-base 38 27 wall-base/wall
tile wall-base 39 26 wall-base/wall
tile wall-base 38 26 wall-base/wall
tile wall-base 39 25 wall-base/wall
tile wall-base 38 25 wall-base/wall
tile wall-base 37 25 wall-base/wall
tile wall-base 39 24 wall-base/wall
tile wall-base 36 24 wall-base/wall
tile wall-base 35 24 wall-base/wall
tile wall-base 34 24 wall-base/wall
tile wall-base 38 23 wall-base/wall
tile wall-base 37 23 wall-base/wall
tile wall-base 36 23 wall-base/wall
tile wall-base 35 23 wall-base/wall
tile wall-base 34 23 wall-base/wall
tile wall-base 33 23 wall-base/wall
tile wall-base 39 22 wall-base/wall
tile wall-base 38 22 wall-base/wall
tile wall-base 37 22 wall-base/wall
tile wall-base 36 22 wall-base/wall
tile wall-base 35 22 wall-base/wall
tile entity 36 34 cliffs/concave-r
tile entity 36 34 cliffs/convex-l
tile entity 36 33 cliffs/concave-br
tile entity 36 33 cliffs/convex-l
tile entity 36 33 cliffs/convex-tl
tile entity 37 32 cliffs/concave-r
tile entity 10 32 cliffs/concave-tl
tile entity 10 32 cliffs/convex-bl
tile entity 10 32 cliffs/convex-br
tile entity 36 31 cliffs/concave-tr
tile entity 35 31 cliffs/concave-tl
tile entity 35 31 cliffs/convex-bl
tile entity 35 31 cliffs/convex-br
tile entity 34 31 cliffs/concave-tr
tile entity 33 31 cliffs/concave-tl
tile entity 33 31 cliffs/convex-bl
tile entity 33 31 cliffs/convex-br
tile entity 32 31 cliffs/concave-tr
tile entity 31 31 cliffs/concave-tl
tile entity 31 31 cliffs/convex-bl
tile entity 31 31 cliffs/convex-br
tile entity 30 31 cliffs/concave-tr
tile entity 29 31 cliffs/concave-tl
tile entity 29 31 cliffs/convex-bl
tile entity 29 31 cliffs/convex-br
tile entity 28 31 cliffs/concave-tr
tile entity 27 31 cliffs/concave-r
tile entity 27 31 cliffs/concave-tl
tile entity 27 31 cliffs/convex-bl
tile entity 27 31 cliffs/convex-br
tile entity 27 31 cliffs/convex-l
tile entity 18 31 cliffs/concave-tl
tile entity 18 31 cliffs/convex-br
tile entity 17 31 cliffs/concave-tl
tile entity 17 31 cliffs/convex-bl
tile entity 17 31 cliffs/convex-br
tile entity 16 31 cliffs/convex-bl
tile entity 16 31 cliffs/concave-tr
tile entity 14 31 cliffs/concave-tl
tile entity 14 31 cliffs/convex-br
tile entity 13 31 cliffs/concave-tl
tile entity 13 31 cliffs/convex-bl
tile entity 13 31 cliffs/convex-br
tile entity 12 31 cliffs/concave-tr
tile entity 11 31 cliffs/concave-tl
tile entity 11 31 cliffs/convex-br
tile entity 11 31 features/mushrooms
tile entity 9 31 cliffs/convex-bl
tile entity 9 31 cliffs/concave-tr
tile entity 8 31 cliffs/convex-bl
tile entity 8 31 cliffs/concave-tr
tile entity 6 31 cliffs/concave-tl
tile entity 6 31 cliffs/convex-br
tile entity 5 31 cliffs/concave-tl
tile entity 5 31 cliffs/convex-bl
tile entity 5 31 cliffs/convex-br
tile entity 4 31 cliffs/convex-bl
tile entity 4 31 cliffs/convex-l
tile entity 4 31 cliffs/convex-tl
tile entity 4 31 cliffs/concave-tr
tile entity 4 31 cliffs/concave-br
tile entity 26 30 cliffs/convex-bl
tile entity 26 30 cliffs/concave-tr
tile entity 24 30 cliffs/concave-tl
tile entity 24 30 cliffs/convex-br
tile entity 23 30 cliffs/concave-tl
tile entity 23 30 cliffs/convex-bl
tile entity 23 30 cliffs/convex-br
tile entity 22 30 cliffs/concave-tr
tile entity 22 30 cliffs/convex-bl
tile entity 20 30 cliffs/concave-tl
tile entity 20 30 cliffs/convex-br
tile entity 19 30 cliffs/concave-tl
tile entity 19 30 cliffs/convex-br
tile entity 15 30 cliffs/concave-tr
tile entity 14 30 features/mushrooms
tile entity 12 30 cliffs/concave-bl
tile entity 12 30 cliffs/convex-br
tile entity 12 30 cliffs/convex-r
tile entity 12 30 cliffs/convex-tr
tile entity 11 30 cliffs/concave-tl
tile entity 11 30 cliffs/convex-bl
tile entity 11 30 cliffs/convex-br
tile entity 10 30 cliffs/concave-tr
tile entity 9 30 cliffs/concave-tl
tile entity 9 30 cliffs/convex-bl
tile entity 9 30 cliffs/convex-br
tile entity 8 30 cliffs/concave-tr
tile entity 8 30 cliffs/convex-bl
tile entity 7 30 cliffs/concave-tr
tile entity 6 30 cliffs/concave-r
tile entity 5 30 cliffs/concave-br
tile entity 5 30 cliffs/convex-tl
tile entity 25 29 cliffs/concave-tr
tile entity 21 29 cliffs/concave-tr
tile entity 11 29 cliffs/concave-l
tile entity 10 29 cliffs/concave-br
tile entity 10 29 cliffs/concave-bl
tile entity 8 29 cliffs/concave-r
tile entity 7 29 cliffs/concave-br
tile entity 7 29 cliffs/concave-tr
tile entity 7 29 cliffs/convex-bl
tile entity 7 29 cliffs/convex-l
tile entity 7 29 cliffs/convex-tl
tile entity 6 29 cliffs/concave-r
tile entity 6 29 cliffs/convex-l
tile entity 11 28 cliffs/convex-r
tile entity 11 28 cliffs/convex-tl
tile entity 11 28 cliffs/convex-tr
tile entity 9 28 cliffs/concave-bl
tile entity 9 28 cliffs/convex-tr
tile entity 8 28 cliffs/convex-tr
tile entity 8 28 cliffs/concave-bl
tile entity 6 28 cliffs/concave-r
tile entity 6 28 cliffs/convex-l
tile entity 20 27 cliffs/concave-br
tile entity 20 27 cliffs/concave-bl
tile entity 7 27 cliffs/concave-tr
tile entity 7 27 cliffs/convex-bl
tile entity 7 27 cliffs/convex-l
tile entity 7 27 cliffs/convex-tl
tile entity 7 27 cliffs/convex-tr
tile entity 37 26 walls/wall-stone-n-ne
tile entity 36 26 walls/wall-stone-ne
tile entity 24 26 cliffs/concave-br
tile entity 24 26 cliffs/concave-bl
tile entity 22 26 cliffs/concave-br
tile entity 22 26 cliffs/convex-tl
tile entity 21 26 cliffs/concave-br
tile entity 21 26 cliffs/convex-tl
tile entity 19 26 cliffs/convex-tr
tile entity 19 26 cliffs/concave-bl
tile entity 18 26 cliffs/convex-tl
tile entity 18 26 cliffs/convex-tr
tile entity 17 26 cliffs/concave-br
tile entity 17 26 cliffs/concave-bl
tile entity 16 26 cliffs/convex-tr
tile entity 16 26 cliffs/concave-bl
tile entity 6 26 cliffs/concave-r
tile entity 5 26 cliffs/convex-bl
tile entity 5 26 cliffs/convex-l
tile entity 5 26 cliffs/convex-tl
tile entity 5 26 cliffs/concave-tr
tile entity 5 26 cliffs/concave-br
tile entity 36 25 walls/wall-stone-nw-n
tile entity 35 25 walls/wall-stone-n
tile entity 34 25 walls/wall-stone-n-ne
tile entity 28 25 cliffs/concave-br
tile entity 28 25 cliffs/convex-tl
tile entity 27 25 cliffs/concave-br
tile entity 27 25 cliffs/concave-bl
tile entity 26 25 cliffs/convex-tl
tile entity 26 25 cliffs/convex-tr
tile entity 25 25 cliffs/concave-br
tile entity 25 25 cliffs/convex-tl
tile entity 23 25 cliffs/convex-tl
tile entity 23 25 cliffs/convex-tr
tile entity 15 25 cliffs/convex-tr
tile entity 15 25 cliffs/concave-bl
tile entity 14 25 cliffs/concave-l
tile entity 6 25 cliffs/concave-r
tile entity 6 25 cliffs/convex-l
tile entity 38 24 walls/wall-stone-nw-n
tile entity 37 24 walls/wall-stone-nw-n
tile entity 33 24 walls/wall-stone-n-ne
tile entity 32 24 walls/wall-stone-ne
tile entity 30 24 cliffs/concave-br
tile entity 30 24 cliffs/convex-tl
tile entity 29 24 cliffs/convex-tl
tile entity 29 24 cliffs/concave-br
tile entity 14 24 cliffs/concave-l
tile entity 14 24 cliffs/convex-r
tile entity 6 24 cliffs/concave-r
tile entity 6 24 cliffs/convex-l
tile entity 32 23 cliffs/convex-tl
tile entity 32 23 cliffs/concave-br
tile entity 31 23 cliffs/concave-br
tile entity 31 23 cliffs/convex-tl
tile entity 22 23 cliffs/concave-tl
tile entity 22 23 cliffs/convex-bl
tile entity 22 23 cliffs/convex-br
tile entity 20 23 cliffs/concave-tl
tile entity 20 23 cliffs/convex-br
tile entity 19 23 cliffs/concave-tl
tile entity 19 23 cliffs/convex-bl
tile entity 19 23 cliffs/convex-br
tile entity 18 23 cliffs/convex-bl
tile entity 18 23 cliffs/concave-tr
tile entity 14 23 cliffs/concave-tl
tile entity 6 23 cliffs/concave-r
tile entity 6 23 cliffs/convex-l
tile entity 34 22 cliffs/concave-br
tile entity 34 22 cliffs/convex-tl
tile entity 33 22 cliffs/concave-br
tile entity 33 22 cliffs/convex-tl
tile entity 26 22 cliffs/concave-tl
tile entity 26 22 cliffs/convex-br
tile entity 25 22 cliffs/concave-tl
tile entity 25 22 cliffs/convex-bl
tile entity 25 22 cliffs/convex-br
tile entity 24 22 cliffs/concave-tr
tile entity 23 22 cliffs/concave-tl
tile entity 23 22 cliffs/convex-br
tile entity 21 22 cliffs/concave-tr
tile entity 21 22 features/mushrooms
tile entity 17 22 cliffs/convex-bl
tile entity 17 22 cliffs/concave-tr
tile entity 16 22 cliffs/concave-tr
tile entity 15 22 cliffs/concave-tl
tile entity 15 22 cliffs/convex-br
tile entity 39 21 cliffs/concave-bl
tile entity 38 21 cliffs/convex-tl
tile entity 38 21 cliffs/convex-tr
tile entity 37 21 cliffs/concave-br
tile entity 37 21 cliffs/concave-bl
tile entity 36 21 cliffs/convex-tl
tile entity 36 21 cliffs/convex-tr
tile entity 35 21 cliffs/concave-br
tile entity 35 21 cliffs/convex-tl
tile entity 32 21 cliffs/concave-tl
tile entity 32 21 cliffs/convex-bl
tile entity 32 21 cliffs/convex-br
tile entity 32 21 features/mushrooms
tile entity 30 21 cliffs/concave-tl
tile entity 30 21 cliffs/convex-bl
tile entity 30 21 cliffs/convex-br
tile entity 28 21 cliffs/concave-tl
tile entity 28 21 cliffs/convex-br
tile entity 27 21 cliffs/concave-tl
tile entity 27 21 cliffs/convex-br
tile entity 5 21 cliffs/convex-bl
tile entity 5 21 cliffs/concave-tr
tile entity 4 21 cliffs/concave-r
tile entity 4 21 cliffs/convex-bl
tile entity 4 21 cliffs/convex-l
tile entity 4 21 cliffs/concave-tr
tile entity 34 20 cliffs/concave-tl
tile entity 34 20 cliffs/convex-br
tile entity 33 20 cliffs/concave-tl
tile entity 33 20 cliffs/convex-br
tile entity 31 20 cliffs/concave-tr
tile entity 29 20 cliffs/concave-tr
tile entity 37 19 cliffs/concave-bl
tile entity 37 19 cliffs/convex-bl
tile entity 37 19 cliffs/convex-br
tile entity 37 19 cliffs/convex-r
tile entity 37 19 cliffs/convex-tr
tile entity 36 19 cliffs/concave-l
tile entity 36 19 cliffs/concave-tr
tile entity 35 19 cliffs/concave-tl
tile entity 35 19 cliffs/convex-br
tile entity 6 19 cliffs/concave-br
tile entity 6 19 cliffs/concave-bl
tile entity 4 19 cliffs/concave-br
tile entity 4 19 cliffs/convex-tl
tile entity 3 19 cliffs/convex-bl
tile entity 3 19 cliffs/convex-l
tile entity 3 19 cliffs/convex-tl
tile entity 3 19 cliffs/concave-br
tile entity 3 19 cliffs/concave-tr
tile entity 36 18 cliffs/concave-l
tile entity 36 18 cliffs/convex-r
tile entity 20 18 cliffs/concave-br
tile entity 20 18 cliffs/concave-bl
tile entity 18 18 cliffs/concave-br
tile entity 18 18 cliffs/convex-tl
tile entity 17 18 cliffs/concave-br
tile entity 17 18 cliffs/concave-bl
tile entity 16 18 cliffs/convex-tr
tile entity 16 18 cliffs/concave-bl
tile entity 15 18 features/mushrooms
tile entity 14 18 cliffs/concave-br
tile entity 14 18 cliffs/convex-tl
tile entity 13 18 cliffs/concave-br
tile entity 13 18 cliffs/concave-bl
tile entity 12 18 cliffs/convex-tr
tile entity 12 18 cliffs/concave-bl
tile entity 10 18 cliffs/concave-br
tile entity 10 18 cliffs/concave-bl
tile entity 8 18 cliffs/concave-br
tile entity 8 18 cliffs/convex-tl
tile entity 7 18 cliffs/concave-br
tile entity 7 18 cliffs/convex-tl
tile entity 5 18 cliffs/convex-tl
tile entity 5 18 cliffs/convex-tr
tile entity 36 17 cliffs/concave-l
tile entity 36 17 cliffs/convex-r
tile entity 24 17 cliffs/concave-br
tile entity 24 17 cliffs/convex-tl
tile entity 23 17 cliffs/concave-br
tile entity 23 17 cliffs/concave-bl
tile entity 22 17 cliffs/convex-tl
tile entity 22 17 cliffs/convex-tr
tile entity 21 17 cliffs/concave-br
tile entity 21 17 cliffs/convex-tl
tile entity 19 17 cliffs/convex-tl
tile entity 19 17 cliffs/convex-tr
tile entity 15 17 cliffs/convex-tl
tile entity 15 17 cliffs/convex-tr
tile entity 11 17 cliffs/convex-tl
tile entity 11 17 cliffs/convex-tr
tile entity 9 17 cliffs/convex-tl
tile entity 9 17 cliffs/convex-tr
tile entity 36 16 cliffs/concave-l
tile entity 36 16 cliffs/convex-r
tile entity 32 16 cliffs/concave-br
tile entity 32 16 cliffs/concave-bl
tile entity 31 16 features/mushrooms
tile entity 30 16 cliffs/concave-br
tile entity 30 16 cliffs/concave-bl
tile entity 26 16 cliffs/concave-br
tile entity 26 16 cliffs/convex-tl
tile entity 25 16 cliffs/concave-br
tile entity 25 16 cliffs/convex-tl
tile entity 36 15 cliffs/concave-tl
tile entity 34 15 cliffs/concave-r
tile entity 33 15 cliffs/concave-br
tile entity 33 15 cliffs/convex-tl
tile entity 31 15 cliffs/convex-tl
tile entity 31 15 cliffs/convex-tr
tile entity 29 15 cliffs/convex-tr
tile entity 29 15 cliffs/concave-bl
tile entity 28 15 cliffs/convex-tl
tile entity 28 15 cliffs/convex-tr
tile entity 27 15 cliffs/concave-br
tile entity 27 15 cliffs/convex-tl
tile entity 37 14 cliffs/convex-br
tile entity 37 14 cliffs/convex-r
tile entity 37 14 cliffs/convex-tr
tile entity 37 14 cliffs/concave-bl
tile entity 36 14 cliffs/concave-l
tile entity 34 14 cliffs/concave-r
tile entity 34 14 cliffs/convex-l
tile entity 36 13 cliffs/concave-l
tile entity 36 13 cliffs/convex-r
tile entity 34 13 cliffs/concave-r
tile entity 34 13 cliffs/convex-l
tile entity 18 13 cliffs/concave-tl
tile entity 18 13 cliffs/convex-bl
tile entity 18 13 cliffs/convex-br
tile entity 16 13 cliffs/concave-tl
tile entity 16 13 cliffs/convex-br
tile entity 15 13 cliffs/concave-tl
tile entity 15 13 cliffs/convex-bl
tile entity 15 13 cliffs/convex-br
tile entity 15 13 features/mushrooms
tile entity 14 13 cliffs/convex-bl
tile entity 14 13 cliffs/concave-tr
tile entity 12 13 cliffs/concave-tl
tile entity 12 13 cliffs/convex-bl
tile entity 12 13 cliffs/convex-br
tile entity 8 13 cliffs/concave-tl
tile entity 8 13 cliffs/convex-bl
tile entity 8 13 cliffs/convex-br
tile entity 36 12 cliffs/concave-l
tile entity 36 12 cliffs/convex-r
tile entity 34 12 cliffs/concave-r
tile entity 34 12 cliffs/convex-l
tile entity 22 12 cliffs/concave-tl
tile entity 22 12 cliffs/convex-br
tile entity 21 12 cliffs/concave-tl
tile entity 21 12 cliffs/convex-bl
tile entity 21 12 cliffs/convex-br
tile entity 20 12 cliffs/concave-tr
tile entity 19 12 cliffs/concave-tl
tile entity 19 12 cliffs/convex-br
tile entity 17 12 cliffs/concave-tr
tile entity 13 12 cliffs/concave-tr
tile entity 11 12 cliffs/convex-bl
tile entity 11 12 cliffs/concave-tr
tile entity 10 12 cliffs/concave-tr
tile entity 9 12 cliffs/concave-tl
tile entity 9 12 cliffs/convex-br
tile entity 7 12 cliffs/convex-bl
tile entity 7 12 cliffs/concave-tr
tile entity 6 12 cliffs/convex-bl
